,targetname,datetime_jd,datetime_str,M1,x,k1,y,z,vx,vy,vz,lighttime,range,range_rate
75,Catalina (C/2013 US10),2456593.702586805,A.D. 2013-Oct-28 04:51:43.5000,8.4,8.14262229783304,6.5,-1.224521400038279,-1.260554627675831,-0.00837077187729786,-0.001059263316395586,-9.74832901939172e-05,0.04811070852040864,8.3301109544636,-0.00801190530248825
76,Catalina (C/2013 US10),2456594.702586805,A.D. 2013-Oct-29 04:51:43.5000,8.4,8.134249439303481,6.5,-1.225580354050025,-1.260651787796458,-0.008374946471726976,-0.001058644328993234,-9.683663234977281e-05,0.04806442572189568,8.322097336315936,-0.00801533195069962
77,Catalina (C/2013 US10),2456595.702586805,A.D. 2013-Oct-30 04:51:43.5000,8.4,8.125872402306673,6.5,-1.226638687938669,-1.2607483003019,-0.008379128814871158,-0.001058023068780232,-9.618805861143945e-05,0.04801812311610675,8.314080288644755,-0.008018764351228126
78,Catalina (C/2013 US10),2456596.702586805,A.D. 2013-Oct-31 04:51:43.5000,8.4,8.117491179084759,6.5,-1.227696399427042,-1.26084416327262,-0.008383318924927,-0.001057399526907642,-9.55375616878465e-05,0.04797180066979011,8.306059805692687,-0.008022202514110672
79,Catalina (C/2013 US10),2456597.702586805,A.D. 2013-Nov-01 04:51:43.5000,8.4,8.109105761861962,6.5,-1.228753486228701,-1.260939374781769,-0.00838751681953984,-0.001056773693647728,-9.488513424052848e-05,0.04792545834963728,8.298035881692552,-0.008025646448927025
80,Catalina (C/2013 US10),2456598.702586805,A.D. 2013-Nov-02 04:51:43.5000,8.4,8.100716142845087,6.5,-1.22980994604695,-1.261033932895123,-0.00839172251593038,-0.001056145558185816,-9.423076885483995e-05,0.04787909612228546,8.29000851086776,-0.00802909616496009
81,Catalina (C/2013 US10),2456599.702586805,A.D. 2013-Nov-03 04:51:43.5000,8.4,8.092322314223846,6.5,-1.230865776573657,-1.261127835670992,-0.008395936031090581,-0.001055515108432358,-9.357445800646435e-05,0.04783271395431853,8.281977687432494,-0.008032551671421893
82,Catalina (C/2013 US10),2456600.702586805,A.D. 2013-Nov-04 04:51:43.5000,8.4,8.08392426817098,6.5,-1.231920975487899,-1.261221081160093,-0.008400157382047552,-0.001054882330880427,-9.29161940253922e-05,0.04778631181226676,8.273943405591643,-0.008036012977739992
83,Catalina (C/2013 US10),2456601.702586805,A.D. 2013-Nov-05 04:51:43.5000,8.4,8.075521996842035,6.5,-1.232975540454504,-1.261313667405384,-0.00840438658618302,-0.001054247210535056,-9.225596906066813e-05,0.04773988966260446,8.265905659540415,-0.008039480093887483
84,Catalina (C/2013 US10),2456602.702586805,A.D. 2013-Nov-06 04:51:43.5000,8.4,8.067115492374867,6.5,-1.234029469122567,-1.261405592441869,-0.008408623661586477,-0.001053609730937305,-9.159377504978703e-05,0.04769344747174604,8.257864443463646,-0.008042953030731104
85,Catalina (C/2013 US10),2456603.702586805,A.D. 2013-Nov-07 04:51:43.5000,8.4,8.058704746888738,6.5,-1.235082759124043,-1.261496854296373,-0.00841286862740726,-0.001052969874296885,-9.092960369705172e-05,0.04764698520603969,8.249819751534707,-0.008046431800360482
86,Catalina (C/2013 US10),2456604.702586805,A.D. 2013-Nov-08 04:51:43.5000,8.4,8.05028975248309,6.5,-1.236135408072528,-1.261587450987305,-0.00841712150416789,-0.00105232762173174,-9.026344646422727e-05,0.0476005028317596,8.241771577914152,-0.008049916416361203
87,Catalina (C/2013 US10),2456605.702586805,A.D. 2013-Nov-09 04:51:43.5000,8.4,8.041870501236065,6.5,-1.237187413562322,-1.261677380524418,-0.008421382314000355,-0.001051682953599869,-8.959529457579313e-05,0.04755400031509669,8.233719916748127,-0.008053406893995942
88,Catalina (C/2013 US10),2456606.702586805,A.D. 2013-Nov-10 04:51:43.5000,8.4,8.033446985202795,6.5,-1.238238773167867,-1.261766640908576,-0.008425651080773994,-0.001051035849889874,-8.892513903893951e-05,0.04750747762214872,8.225664762166634,-0.008056903250267835
89,Catalina (C/2013 US10),2456607.702586805,A.D. 2013-Nov-11 04:51:43.5000,8.4,8.02501919641368,6.5,-1.239289484443579,-1.261855230131556,-0.0084299278301025,-0.001050386290628722,-8.825297067605789e-05,0.04746093471891033,8.217606108281831,-0.008060405503860479
90,Catalina (C/2013 US10),2456608.702586805,A.D. 2013-Nov-12 04:51:43.5000,8.4,8.016587126872672,6.5,-1.240339544924083,-1.26194314617588,-0.008434212589231556,-0.001049734256267146,-8.757878016634935e-05,0.04741437157126385,8.209543949186422,-0.008063913674962512
91,Catalina (C/2013 US10),2456609.702586805,A.D. 2013-Nov-13 04:51:43.5000,8.4,8.008150768555744,6.5,-1.2413889521248,-1.262030387014701,-0.00843850538682461,-0.00104907972799597,-8.690255809113537e-05,0.04736778814497118,8.201478278952273,-0.008067427785001843
92,Catalina (C/2013 US10),2456610.702586805,A.D. 2013-Nov-14 04:51:43.5000,8.4,7.999710113409611,6.5,-1.242437703542814,-1.262116950611717,-0.008442806252683897,-0.001048422687977422,-8.622429497815641e-05,0.04732118440566773,8.19340909162933,-0.008070947856329202
93,Catalina (C/2013 US10),2456611.702586805,A.D. 2013-Nov-15 04:51:43.5000,8.4,7.991265153350752,6.5,-1.243485796657913,-1.262202834921148,-0.008447115217432176,-0.001047763119473757,-8.55439813410828e-05,0.04727456031885793,8.185336381244877,-0.008074473911879248
94,Catalina (C/2013 US10),2456612.702586805,A.D. 2013-Nov-16 04:51:43.5000,8.4,7.982815880264742,6.5,-1.244533228933719,-1.262288037887734,-0.008451432312203336,-0.001047101006880876,-8.486160771044523e-05,0.04722791584991286,8.177260141803098,-0.00807800597485601
95,Catalina (C/2013 US10),2456613.702586805,A.D. 2013-Nov-17 04:51:43.5000,8.4,7.974362286005885,6.5,-1.245579997818794,-1.262372557446761,-0.008455757568358285,-0.001046436335678861,-8.41771646554527e-05,0.04718125096406946,8.169180367284955,-0.008081544068457115
96,Catalina (C/2013 US10),2456614.702586805,A.D. 2013-Nov-18 04:51:43.5000,8.4,7.965904362397112,6.5,-1.246626100747683,-1.26245639152411,-0.00846009101724986,-0.001045769092322289,-8.349064279639104e-05,0.04713456562643124,8.161097051648312,-0.008085088215656691
97,Catalina (C/2013 US10),2456615.702586805,A.D. 2013-Nov-19 04:51:43.5000,8.4,7.95744210123008,6.5,-1.247671535141808,-1.26253953803631,-0.008464432690043829,-0.001045099264092052,-8.280203280872442e-05,0.04708785980197007,8.153010188828237,-0.008088638439050546
98,Catalina (C/2013 US10),2456616.702586805,A.D. 2013-Nov-20 04:51:43.5000,8.4,7.948975494265433,6.5,-1.248716298410217,-1.262621994890593,-0.008468782617596336,-0.001044426838929591,-8.211132542057776e-05,0.04704113345552868,8.144919772737433,-0.008092194760760478
99,Catalina (C/2013 US10),2456617.702586805,A.D. 2013-Nov-21 04:51:43.5000,8.4,7.940504533233138,6.5,-1.249760387950164,-1.262703759984942,-0.008473140830383018,-0.001043751805269938,-8.141851140537822e-05,0.04699438655182348,8.136825797266738,-0.008095757202390298
100,Catalina (C/2013 US10),2456618.702586805,A.D. 2013-Nov-22 04:51:43.5000,8.4,7.932029209832896,6.5,-1.250803801147514,-1.262784831208131,-0.008477507358469335,-0.001043074151885937,-8.072358157162524e-05,0.04694761905544763,8.128728256285648,-0.008099325785021228
101,Catalina (C/2013 US10),2456619.702586805,A.D. 2013-Nov-23 04:51:43.5000,8.4,7.923549515734543,6.5,-1.251846535377018,-1.262865206439756,-0.008481882231515343,-0.001042393867749875,-8.002652675091831e-05,0.04690083093087399,8.120627143642828,-0.008102900529238738
102,Catalina (C/2013 US10),2456620.702586805,A.D. 2013-Nov-24 04:51:43.5000,8.4,7.915065442578447,6.5,-1.252888588002448,-1.262944883550251,-0.008486265478803153,-0.001041710941917883,-7.932733778575856e-05,0.04685402214245787,8.11252245316659,-0.008106481455178343
103,Catalina (C/2013 US10),2456621.702586805,A.D. 2013-Nov-25 04:51:43.5000,8.4,7.90657698197587,6.5,-1.253929956376637,-1.263023860400893,-0.008490657129277861,-0.00104102536343438,-7.862600551775233e-05,0.04680719265443941,8.104414178665312,-0.00811006858258161
104,Catalina (C/2013 US10),2456622.702586805,A.D. 2013-Nov-26 04:51:43.5000,8.4,7.898084125509273,6.5,-1.254970637841422,-1.263102134843796,-0.008495057211599544,-0.001040337121259628,-7.792252077667781e-05,0.04676034243094578,8.096302313927799,-0.008113661930859379
105,Catalina (C/2013 US10),2456623.702586805,A.D. 2013-Nov-27 04:51:43.5000,8.4,7.889586864732578,6.5,-1.256010629727535,-1.263179704721892,-0.008499465754196352,-0.001039646204214207,-7.721687437083356e-05,0.04671347143599276,8.088186852723586,-0.00811726151915341
106,Catalina (C/2013 US10),2456624.702586805,A.D. 2013-Nov-28 04:51:43.5000,8.4,7.881085191171371,6.5,-1.257049929354443,-1.263256567868909,-0.008503882785318169,-0.001038952600939793,-7.650905707866046e-05,0.04666657963348633,8.080067788803175,-0.008120867366395865
107,Catalina (C/2013 US10),2456625.702586805,A.D. 2013-Nov-29 04:51:43.5000,8.4,7.872579096323059,6.5,-1.258088534030153,-1.263332722109335,-0.008508308333087466,-0.001038256299872658,-7.579905964165863e-05,0.04661966698722348,8.071945115898219,-0.008124479491364
108,Catalina (C/2013 US10),2456626.702586805,A.D. 2013-Nov-30 04:51:43.5000,8.4,7.864068571656967,6.5,-1.259126441050998,-1.263408165258378,-0.008512742425546095,-0.001037557289227295,-7.508687275849436e-05,0.04657273346089316,8.063818827721649,-0.008128097912729088
109,Catalina (C/2013 US10),2456627.702586805,A.D. 2013-Dec-01 04:51:43.5000,8.4,7.855553608614401,6.5,-1.260163647701412,-1.263482895121921,-0.008517185090697398,-0.001036855556987908,-7.437248708018178e-05,0.04652577901807663,8.055688917967757,-0.00813172264909945
110,Catalina (C/2013 US10),2456628.702586805,A.D. 2013-Dec-02 04:51:43.5000,8.4,7.847034198608672,6.5,-1.261200151253695,-1.263556909496474,-0.008521636356543183,-0.001036151090905666,-7.365589320619636e-05,0.04647880362224783,8.047555380312252,-0.008135353719057397
111,Catalina (C/2013 US10),2456629.702586805,A.D. 2013-Dec-03 04:51:43.5000,8.4,7.838510333025074,6.5,-1.262235948967785,-1.263630206169117,-0.008526096251116404,-0.001035443878500198,-7.293708168132694e-05,0.04643180723677332,8.039418208412252,-0.008138991141191173
112,Catalina (C/2013 US10),2456630.702586805,A.D. 2013-Dec-04 04:51:43.5000,8.4,7.829982003220836,6.5,-1.263271038091021,-1.263702782917449,-0.00853056480250876,-0.001034733907064059,-7.221604299323225e-05,0.04638478982491225,8.031277395906274,-0.008142634934121413
113,Catalina (C/2013 US10),2456631.702586805,A.D. 2013-Dec-05 04:51:43.5000,8.4,7.82144920052506,6.5,-1.264305415857929,-1.263774637509526,-0.008535042038894436,-0.001034021163668946,-7.149276757048903e-05,0.04633775134981606,8.023132936414186,-0.008146285116523374
114,Catalina (C/2013 US10),2456632.702586805,A.D. 2013-Dec-06 04:51:43.5000,8.4,7.812911916238625,6.5,-1.265339079489995,-1.263845767703802,-0.008539527988550757,-0.001033305635173467,-7.076724578104765e-05,0.04629069177452813,8.014984823537153,-0.008149941707145893
115,Catalina (C/2013 US10),2456633.702586805,A.D. 2013-Dec-07 04:51:43.5000,8.4,7.80437014163407,6.5,-1.266372026195462,-1.263916171249069,-0.008544022679874932,-0.001032587308231141,-7.003946793105886e-05,0.04624361106198333,8.006833050857542,-0.008153604724826383
116,Catalina (C/2013 US10),2456634.702586805,A.D. 2013-Dec-08 04:51:43.5000,8.4,7.795823867955477,6.5,-1.267404253169129,-1.263985845884392,-0.00854852614139859,-0.001031866169298893,-6.930942426394201e-05,0.04619650917500743,7.998677611938837,-0.008157274188503523
117,Catalina (C/2013 US10),2456635.702586805,A.D. 2013-Dec-09 04:51:43.5000,8.4,7.787273086418317,6.5,-1.268435757592155,-1.264054789339051,-0.008553038401800005,-0.001031142204645325,-6.857710495963828e-05,0.04614938607631651,7.990518500325523,-0.008160950117227707
118,Catalina (C/2013 US10),2456636.702586805,A.D. 2013-Dec-10 04:51:43.5000,8.4,7.778717788209308,6.5,-1.269466536631878,-1.264122999332472,-0.008557559489914367,-0.001030415400359049,-6.7842500134047e-05,0.04610224172851622,7.982355709542976,-0.008164632530169478
119,Catalina (C/2013 US10),2456637.702586805,A.D. 2013-Dec-11 04:51:43.5000,8.4,7.770157964486251,6.5,-1.270496587441636,-1.264190473574164,-0.008562089434742345,-0.00102968574235631,-6.710559983855265e-05,0.04605507609410123,7.974189233097344,-0.008168321446626409
120,Catalina (C/2013 US10),2456638.702586805,A.D. 2013-Dec-12 04:51:43.5000,8.4,7.761593606377862,6.5,-1.271525907160604,-1.264257209763655,-0.00856662826545752,-0.001028953216388418,-6.636639405963557e-05,0.04600788913545431,7.966019064475409,-0.00817201688602887
121,Catalina (C/2013 US10),2456639.702586805,A.D. 2013-Dec-13 04:51:43.5000,8.4,7.753024704983592,6.5,-1.272554492913624,-1.26432320559043,-0.008571176011412612,-0.001028217808048814,-6.562487271856059e-05,0.04596068081484563,7.957845197144452,-0.008175718867944624
122,Catalina (C/2013 US10),2456640.702586805,A.D. 2013-Dec-14 04:51:43.5000,8.4,7.744451251373446,6.5,-1.273582341811059,-1.264388458733858,-0.00857573270214483,-0.001027479502779463,-6.488102567108073e-05,0.04591345109443192,7.949667624552116,-0.008179427412082663
123,Catalina (C/2013 US10),2456641.702586805,A.D. 2013-Dec-15 04:51:43.5000,8.4,7.735873236587803,6.5,-1.27460945094864,-1.264452966863134,-0.008580298367380534,-0.001026738285876999,-6.4134842707183e-05,0.04586619993625572,7.941486340126263,-0.008183142538296407
124,Catalina (C/2013 US10),2456642.702586805,A.D. 2013-Dec-16 04:51:43.5000,8.4,7.727290651637214,6.5,-1.275635817407323,-1.264516727637209,-0.008584873037039285,-0.001025994142498481,-6.338631355085402e-05,0.04581892730224442,7.933301337274832,-0.00818686426658629
125,Catalina (C/2013 US10),2456643.702586805,A.D. 2013-Dec-17 04:51:43.5000,8.4,7.718703487502215,6.5,-1.276661438253154,-1.264579738704725,-0.008589456741237424,-0.001025247057666688,-6.263542785984068e-05,0.04577163315420949,7.925112609385685,-0.008190592617102019
126,Catalina (C/2013 US10),2456644.702586805,A.D. 2013-Dec-18 04:51:43.5000,8.4,7.710111735133124,6.5,-1.277686310537138,-1.264641997703948,-0.008594049510291326,-0.001024497016275177,-6.188217522542437e-05,0.04572431745384561,7.916920149826455,-0.008194327610144459
127,Catalina (C/2013 US10),2456645.702586805,A.D. 2013-Dec-19 04:51:43.5000,8.4,7.701515385449842,6.5,-1.278710431295109,-1.264703502262704,-0.008598651374720271,-0.001023744003093068,-6.112654517219516e-05,0.04567698016272973,7.908723951944403,-0.008198069266167249
128,Catalina (C/2013 US10),2456646.702586805,A.D. 2013-Dec-20 04:51:43.5000,8.4,7.692914429341653,6.5,-1.279733797547612,-1.264764249998306,-0.008603262365249163,-0.001022988002769577,-6.036852715781988e-05,0.04562962124232028,7.900524009066261,-0.008201817605778204
129,Catalina (C/2013 US10),2456647.702586805,A.D. 2013-Dec-21 04:51:43.5000,8.4,7.684308857667003,6.5,-1.28075640629978,-1.264824238517496,-0.008607882512811004,-0.001022228999838394,-5.960811057281266e-05,0.04558224065395616,7.892320314498066,-0.008205572649740584
130,Catalina (C/2013 US10),2456648.702586805,A.D. 2013-Dec-22 04:51:43.5000,8.4,7.675698661253306,6.5,-1.281778254541228,-1.26488346541637,-0.008612511848549389,-0.001021466978721931,-5.884528474028903e-05,0.04553483835885595,7.884112861525023,-0.008209334418974305
131,Catalina (C/2013 US10),2456649.702586805,A.D. 2013-Dec-23 04:51:43.5000,8.4,7.667083830896728,6.5,-1.282799339245935,-1.264941928280314,-0.008617150403820542,-0.001020701923735512,-5.808003891574983e-05,0.04548741431811692,7.875901643411336,-0.008213102934556757
132,Catalina (C/2013 US10),2456650.702586805,A.D. 2013-Dec-24 04:51:43.5000,8.4,7.658464357361966,6.5,-1.283819657372147,-1.264999624683934,-0.008621798210195515,-0.001019933819091555,-5.73123622868484e-05,0.04543996849271417,7.86768665340005,-0.008216878217723725
133,Catalina (C/2013 US10),2456651.702586805,A.D. 2013-Dec-25 04:51:43.5000,8.4,7.649840231382043,6.5,-1.284839205862271,-1.265056552190993,-0.008626455299462724,-0.001019162648903631,-5.654224397310895e-05,0.04539250084349968,7.859467884712897,-0.008220660289870672
134,Catalina (C/2013 US10),2456652.702586805,A.D. 2013-Dec-26 04:51:43.5000,8.4,7.641211443658078,6.5,-1.285857981642781,-1.265112708354337,-0.008631121703629254,-0.001018388397190921,-5.576967302578506e-05,0.0453450113312014,7.851245330550134,-0.008224449172552719
135,Catalina (C/2013 US10),2456653.702586805,A.D. 2013-Dec-27 04:51:43.5000,8.4,7.632577984859077,6.5,-1.286875981624122,-1.265168090715829,-0.008635797454923724,-0.001017611047882408,-5.499463842754918e-05,0.04529749991642232,7.843018984090376,-0.008228244887486176
136,Catalina (C/2013 US10),2456654.702586805,A.D. 2013-Dec-28 04:51:43.5000,8.4,7.623939845621707,6.5,-1.287893202700629,-1.265222696806281,-0.008640482585796022,-0.001016830584822004,-5.421712909254256e-05,0.04524996655963958,7.834788838490454,-0.008232047456546834
137,Catalina (C/2013 US10),2456655.702586805,A.D. 2013-Dec-29 04:51:43.5000,8.4,7.615297016550071,6.5,-1.288909641750438,-1.265276524145384,-0.008645177128922226,-0.001016046991772713,-5.34371338658605e-05,0.04520241122120344,7.826554886885229,-0.008235856901773503
138,Catalina (C/2013 US10),2456656.702586805,A.D. 2013-Dec-30 04:51:43.5000,8.4,7.60664948821548,6.5,-1.289925295635409,-1.265329570241641,-0.008649881117204942,-0.001015260252422108,-5.265464152356366e-05,0.04515483386133647,7.818317122387453,-0.008239673245366798
139,Catalina (C/2013 US10),2456657.702586805,A.D. 2013-Dec-31 04:51:43.5000,8.4,7.597997251156237,6.5,-1.290940161201055,-1.265381832592296,-0.008654594583772534,-0.00101447035038861,-5.186964077285257e-05,0.04510723444013252,7.810075538087591,-0.008243496509686624
140,Catalina (C/2013 US10),2456658.702586805,A.D. 2014-Jan-01 04:51:43.5000,8.4,7.589340295877391,6.5,-1.291954235276477,-1.265433308683264,-0.008659317561983699,-0.00101367726922666,-5.10821202516527e-05,0.04505961291755588,7.801830127053666,-0.008247326717255192
141,Catalina (C/2013 US10),2456659.702586805,A.D. 2014-Jan-02 04:51:43.5000,8.4,7.580678612850526,6.5,-1.292967514674299,-1.265483995989066,-0.008664050085427002,-0.001012880992433773,-5.029206852881148e-05,0.04501196925344019,7.793580882331102,-0.00825116389075462
142,Catalina (C/2013 US10),2456660.702586805,A.D. 2014-Jan-03 04:51:43.5000,8.4,7.572012192513522,6.5,-1.293979996190617,-1.265533891972755,-0.008668792187920882,-0.001012081503458025,-4.949947410428675e-05,0.04496430340748778,7.785327796942568,-0.008255008053024947
143,Catalina (C/2013 US10),2456661.702586805,A.D. 2014-Jan-04 04:51:43.5000,8.4,7.56334102527032,6.5,-1.294991676604957,-1.265582994085852,-0.00867354390351394,-0.001011278785706031,-4.870432540934006e-05,0.04491661533926854,7.7770708638878,-0.00825885922706232
144,Catalina (C/2013 US10),2456662.702586805,A.D. 2014-Jan-05 04:51:43.5000,8.4,7.554665101490705,6.5,-1.296002552680229,-1.265631299768273,-0.008678305266485165,-0.001010472822551746,-4.790661080679837e-05,0.04486890500821906,7.768810076143473,-0.008262717436016908
145,Catalina (C/2013 US10),2456663.702586805,A.D. 2014-Jan-06 04:51:43.5000,8.4,7.545984411510059,6.5,-1.29701262116271,-1.265678806448262,-0.008683076311339556,-0.001009663597346043,-4.71063185918037e-05,0.04482117237364187,7.76054542666303,-0.00826658270318612
146,Catalina (C/2013 US10),2456664.702586805,A.D. 2014-Jan-07 04:51:43.5000,8.4,7.537298945629156,6.5,-1.298021878782017,-1.265725511542328,-0.008687857072808928,-0.001008851093427742,-4.630343699219198e-05,0.04477341739470447,7.752276908376549,-0.008270455052012677
147,Catalina (C/2013 US10),2456665.702586805,A.D. 2014-Jan-08 04:51:43.5000,8.4,7.528608694113922,6.5,-1.299030322251107,-1.265771412455173,-0.008692647585846086,-0.001008035294135241,-4.54979541695331e-05,0.04472564003043863,7.744004514190596,-0.008274334506075962
148,Catalina (C/2013 US10),2456666.702586805,A.D. 2014-Jan-09 04:51:43.5000,8.4,7.519913647195222,6.5,-1.300037948266279,-1.265816506579626,-0.008697447885618345,-0.00100721618281888,-4.468985822027927e-05,0.04467784023973947,7.735728236988085,-0.008278221089082563
149,Catalina (C/2013 US10),2456667.702586805,A.D. 2014-Jan-10 04:51:43.5000,8.4,7.511213795068651,6.5,-1.301044753507195,-1.265860791296583,-0.008702258007499498,-0.001006393742854749,-4.387913717717149e-05,0.04463001798136495,7.727448069628174,-0.008282114824855009
150,Catalina (C/2013 US10),2456668.702586805,A.D. 2014-Jan-11 04:51:43.5000,8.4,7.502509127894331,6.5,-1.302050734636911,-1.26590426397494,-0.008707077987059685,-0.001005567957659903,-4.306577901095144e-05,0.04458217321393507,7.719164004946144,-0.008286015737318117
151,Catalina (C/2013 US10),2456669.702586805,A.D. 2014-Jan-12 04:51:43.5000,8.4,7.493799635796723,6.5,-1.303055888301927,-1.265946921971535,-0.008711907860049594,-0.00100473881070541,-4.224977163241196e-05,0.04453430589593145,7.710876035753307,-0.008289923850480134
152,Catalina (C/2013 US10),2456670.702586805,A.D. 2014-Jan-13 04:51:43.5000,8.4,7.485085308864452,6.5,-1.304060211132248,-1.265988762631086,-0.008716747662383293,-0.001003906285534222,-4.143110289495685e-05,0.04448641598569681,7.702584154836928,-0.008293839188411575
153,Catalina (C/2013 US10),2456671.702586805,A.D. 2014-Jan-14 04:51:43.5000,8.4,7.476366137150158,6.5,-1.305063699741465,-1.266029783286139,-0.008721597430114369,-0.001003070365775078,-4.060976059745048e-05,0.04443850344143479,7.694288354960191,-0.008297761775218172
154,Catalina (C/2013 US10),2456672.702586805,A.D. 2014-Jan-15 04:51:43.5000,8.4,7.46764211067037,6.5,-1.306066350726844,-1.266069981257011,-0.008726457199406894,-0.001002231035155556,-3.978573248747164e-05,0.04439056822120972,7.685988628862164,-0.008301691635008832
155,Catalina (C/2013 US10),2456673.702586805,A.D. 2014-Jan-16 04:51:43.5000,8.4,7.458913219405412,6.5,-1.307068160669434,-1.266109353851743,-0.008731327006499555,-0.001001388277515277,-3.895900626519884e-05,0.04434261028294682,7.677684969257821,-0.008305628791856813
156,Catalina (C/2013 US10),2456674.702586805,A.D. 2014-Jan-17 04:51:43.5000,8.4,7.450179453299346,6.5,-1.308069126134185,-1.266147898366056,-0.008736206887664508,-0.001000542076811324,-3.812956958713247e-05,0.04429462958443245,7.669377368838097,-0.008309573269757078
157,Catalina (C/2013 US10),2456675.702586805,A.D. 2014-Jan-18 04:51:43.5000,8.4,7.441440802259972,6.5,-1.309069243670061,-1.266185612083305,-0.00874109687915441,-0.0009996924171218925,-3.729741007076881e-05,0.04424662608331477,7.661065820269998,-0.008313525092572334
158,Catalina (C/2013 US10),2456676.702586805,A.D. 2014-Jan-19 04:51:43.5000,8.4,7.432697256158869,6.5,-1.310068509810163,-1.266222492274446,-0.008745997017144947,-0.0009988392826381304,-3.646251529870533e-05,0.04419859973710461,7.652750316196753,-0.008317484283976828
159,Catalina (C/2013 US10),2456677.702586805,A.D. 2014-Jan-20 04:51:43.5000,8.4,7.423948804831502,6.5,-1.311066921071833,-1.266258536198002,-0.008750907337669133,-0.0009979826576448194,-3.562487282259258e-05,0.04415055050317676,7.644430849238036,-0.008321450867394081
160,Catalina (C/2013 US10),2456678.702586805,A.D. 2014-Jan-21 04:51:43.5000,8.4,7.415195438077411,6.5,-1.31206447395673,-1.266293741100032,-0.00875582787654271,-0.000997122526485402,-3.478447016661473e-05,0.04410247833877162,7.636107411990254,-0.008325424865928892
161,Catalina (C/2013 US10),2456679.702586805,A.D. 2014-Jan-22 04:51:43.5000,8.4,7.406437145660456,6.5,-1.313061164950865,-1.266328104214108,-0.008760758669289647,-0.0009962588735082393,-3.394129482942865e-05,0.04405438320099726,7.627779997026894,-0.008329406302302979
162,Catalina (C/2013 US10),2456680.702586805,A.D. 2014-Jan-23 04:51:43.5000,8.4,7.397673917309151,6.5,-1.314056990524567,-1.266361622761288,-0.00876569975106516,-0.0009953916829870246,-3.309533428421021e-05,0.04400626504683171,7.619448596898938,-0.008333395198793166
163,Catalina (C/2013 US10),2456681.702586805,A.D. 2014-Jan-24 04:51:43.5000,8.4,7.388905742717071,6.5,-1.315051947132359,-1.266394293950089,-0.008770651156587149,-0.000994520939014596,-3.224657597575491e-05,0.04395812383312579,7.611113204135336,-0.008337391577183063
164,Catalina (C/2013 US10),2456682.702586805,A.D. 2014-Jan-25 04:51:43.5000,8.4,7.380132611543313,6.5,-1.31604603121271,-1.266426114976456,-0.00877561292008307,-0.0009936466253665725,-3.13950073136924e-05,0.04390995951660602,7.602773811243512,-0.00834139545873584
165,Catalina (C/2013 US10),2456683.702586805,A.D. 2014-Jan-26 04:51:43.5000,8.4,7.371354513413005,6.5,-1.317039239187639,-1.26645708302372,-0.008780585075263534,-0.000992768725335532,-3.05406156608377e-05,0.04386177205387755,7.594430410709889,-0.008345406864199266
166,Catalina (C/2013 US10),2456684.702586805,A.D. 2014-Jan-27 04:51:43.5000,8.4,7.362571437917817,6.5,-1.318031567462136,-1.266487195262548,-0.00878556765533516,-0.0009918872215400113,-2.968338831587962e-05,0.04381356140142714,7.586082995000378,-0.008349425813854543
167,Catalina (C/2013 US10),2456685.702586805,A.D. 2014-Jan-28 04:51:43.5000,8.4,7.353783374616445,6.5,-1.319023012423388,-1.26651644885086,-0.008790560693065396,-0.000991002095717614,-2.882331249000341e-05,0.04376532751562554,7.577731556560808,-0.008353452327619791
168,Catalina (C/2013 US10),2456686.702586805,A.D. 2014-Jan-29 04:51:43.5000,8.4,7.344990313034981,6.5,-1.320013570439793,-1.266544840933734,-0.008795564220910278,-0.0009901133285177758,-2.796037527770153e-05,0.04371707035272906,7.569376087817197,-0.008357486425216122
169,Catalina (C/2013 US10),2456687.702586805,A.D. 2014-Jan-30 04:51:43.5000,8.4,7.33619224266714,6.5,-1.321003237859772,-1.266572368643269,-0.008800578271211385,-0.0009892208993151244,-2.709456362292087e-05,0.0436687898688802,7.56101658117585,-0.008361528126398446
