,targetname,datetime_jd,datetime_str,x,y,z,vx,vy,vz,lighttime,range,range_rate
20,Earth (399),2456538.702586805,A.D. 2013-Sep-03 04:51:43.5000,0.9518827364305983,-0.3338690234133343,1.217147621268141e-05,0.005419220551053381,0.01617558951181508,-5.794004158723511e-07,0.005825975982518185,1.008736471462057,-0.0002399693080278493
21,Earth (399),2456539.702586805,A.D. 2013-Sep-04 04:51:43.5000,0.9571638834866053,-0.3176455686367055,1.152329812198183e-05,0.00514274855179117,0.01627051148321194,-7.163164563417e-07,0.005824579189847516,1.008494624308172,-0.0002437322904822624
22,Earth (399),2456540.702586805,A.D. 2013-Sep-05 04:51:43.5000,0.9621676035871898,-0.301329631879181,1.074118502279733e-05,0.004864387216969264,0.01636053939907463,-8.461937501307675e-07,0.005823160578015868,1.008248999283675,-0.000247517758274938
23,Earth (399),2456541.702586805,A.D. 2013-Sep-06 04:51:43.5000,0.9668920716656216,-0.2849261479719338,9.835457170955816e-06,0.004584267616634454,0.01644559332165084,-9.624298819271836e-07,0.005821720152252125,1.007999597293917,-0.0002512774345143976
24,Earth (399),2456542.702586805,A.D. 2013-Sep-07 04:51:43.5000,0.9713356011903715,-0.2684401259969596,8.823088002148525e-06,0.004302535550221844,0.01652560553896532,-1.058392678444504e-06,0.005820258221429665,1.007746471818667,-0.0002549546877726457
25,Earth (399),2456543.702586805,A.D. 2013-Sep-08 04:51:43.5000,0.9754966579445946,-0.2518766345255978,7.727500061644527e-06,0.004019349301551493,0.01660052558458877,-1.127904052243481e-06,0.00581877544070915,1.007489736295477,-0.0002584867162025195
26,Earth (399),2456544.702586805,A.D. 2013-Sep-09 04:51:43.5000,0.9793738705591074,-0.2352407821430615,6.577841077597053e-06,0.003734875439994621,0.01667032450185185,-1.165782930423355e-06,0.005817272837696599,1.007229568648813,-0.0002618080073767856
27,Earth (399),2456545.702586805,A.D. 2013-Sep-10 04:51:43.5000,0.9829660360569842,-0.2185376943993557,5.407720342032429e-06,0.003449283147481799,0.01673499763704492,-1.168369330421899e-06,0.005815751816069285,1.006966211917863,-0.0002648545897785207
28,Earth (399),2456546.702586805,A.D. 2013-Sep-11 04:51:43.5000,0.9862721192654831,-0.2017724888573292,4.253457399997794e-06,0.00316273773500794,0.01679456562987631,-1.133967776556384e-06,0.005814214133631701,1.006699970457038,-0.0002675685611987279
29,Earth (399),2456547.702586805,A.D. 2013-Sep-12 04:51:43.5000,0.9892912455767586,-0.184950250060737,3.151942232801309e-06,0.002875393892835177,0.01684907359676089,-1.06317774313788e-06,0.005812661854252043,1.006431201614039,-0.0002699025747228535
30,Earth (399),2456548.702586805,A.D. 2013-Sep-13 04:51:43.5000,0.9920226869543673,-0.168076006197577,2.138227491600946e-06,0.00258738896275152,0.0168985885504445,-9.59096718677395e-07,0.005811097274234539,1.006160302981619,-0.0002718242054971439
31,Earth (399),2456549.702586805,A.D. 2013-Sep-14 04:51:43.5000,0.9944658413014885,-0.1511547092949287,1.24299112642984e-06,0.002298836436607055,0.0169431948563579,-8.273692159218115e-07,0.005809522823868077,1.005887695351254,-0.0002733201573040097
32,Earth (399),2456550.702586805,A.D. 2013-Sep-15 04:51:43.5000,0.9966202056388134,-0.1341912211290107,4.900519493121942e-07,0.002009820217768167,0.01698298726191198,-6.760179223070227e-07,0.005807940945910358,1.005613801673329,-0.0002743999338885065
33,Earth (399),2456551.702586805,A.D. 2013-Sep-16 04:51:43.5000,0.9984853444052879,-0.1171903074723018,-1.057989191188116e-07,0.001720390871550558,0.01701806119287894,-5.149656885822034e-07,0.005806353956619652,1.005339022995532,-0.0002750979972959868
34,Earth (399),2456552.702586805,A.D. 2013-Sep-17 04:51:43.5000,1.000060855744752,-0.100156643221316,-5.403055072750772e-07,0.001430565659065754,0.01704850090630377,-3.551886216239731e-07,0.005804763902099053,1.005063713589631,-0.0002754729890166256
35,Earth (399),2456553.702586805,A.D. 2013-Sep-18 04:51:43.5000,1.001346340397018,-0.0830948296619692,-8.202401819509073e-07,0.001140333877192973,0.01707436751740421,-2.075574617766042e-07,0.00580317243058736,1.004788158839327,-0.0002756028751734845
36,Earth (399),2456554.702586805,A.D. 2013-Sep-19 04:51:43.5000,1.002341378680401,-0.06600942249277783,-9.626676870615157e-07,0.000849667525782983,0.01709569000292804,-8.158670209053307e-08,0.005801580704656984,1.004512560037794,-0.0002755761509906842
37,Earth (399),2456555.702586805,A.D. 2013-Sep-20 04:51:43.5000,1.00304551998844,-0.04890496613044648,-9.930457359691807e-07,0.0005585351395520829,0.0171124619802693,1.558665575496025e-08,0.005799989371441197,1.004237029232684,-0.0002754809831067941
38,Earth (399),2456556.702586805,A.D. 2013-Sep-21 04:51:43.5000,1.003458286192526,-0.03178602787415614,-9.425386582798759e-07,0.0002669151186943158,0.0171246451432099,7.972361842835996e-08,0.005798398594434898,1.003961594732262,-0.0002753952559730197
39,Earth (399),2456557.702586805,A.D. 2013-Sep-22 04:51:43.5000,1.003579186647667,-0.01465722588654463,-8.451037058181746e-07,-2.51948410631781e-05,0.01713217774933037,1.094234685435722e-07,0.005796808133635998,1.003686214981454,-0.000275380107118291
40,Earth (399),2456558.702586805,A.D. 2013-Sep-23 04:51:43.5000,1.003407739931127,0.00247675254980926,-7.348783180653538e-07,-0.0003177737817313715,0.01713498501854312,1.05617571998209e-07,0.0057952174500819,1.003410796661778,-0.0002754779550888279
41,Earth (399),2456559.702586805,A.D. 2013-Sep-24 04:51:43.5000,1.002943496986885,0.01961114282564643,-6.441946455532355e-07,-0.0006107783964298849,0.01713298841444215,7.086453629096008e-08,0.005793625810183955,1.003135212756299,-0.0002757143149818854
42,Earth (399),2456560.702586805,A.D. 2013-Sep-25 04:51:43.5000,1.002186061678179,0.03674110272052587,-6.022982106901483e-07,-0.00090414694152117,0.01712611203997451,8.679016125055385e-09,0.005792032372519787,1.002859317577248,-0.0002761017582323386
43,Earth (399),2456561.702586805,A.D. 2013-Sep-26 04:51:43.5000,1.0011351067996,0.05386171687868135,-6.346577841167939e-07,-0.001197804095538074,0.01711428580251395,-7.696475175682595e-08,0.005790436249662589,1.002582957471435,-0.0002766443539857619
44,Earth (399),2456562.702586805,A.D. 2013-Sep-27 04:51:43.5000,0.9997903854194018,0.07096800305940817,-7.62662632089291e-07,-0.001491665246024802,0.01709744594194856,-1.819104197408807e-07,0.005788836545906358,1.002305977352175,-0.0002773414321235596
45,Earth (399),2456563.702586805,A.D. 2013-Sep-28 04:51:43.5000,0.9981517385928891,0.08805491799005076,-1.003494470100958e-06,-0.001785639372978971,0.01707553387258942,-3.018981971914846e-07,0.005787232376751902,1.002028224073179,-0.0002781900777361441
46,Earth (399),2456564.702586805,A.D. 2013-Sep-29 04:51:43.5000,0.9962191010360648,0.1051173616164099,-1.36999894366751e-06,-0.002079630226697995,0.01704849428410293,-4.324947407320767e-07,0.005785622878172906,1.001749548032929,-0.0002791861660510055
47,Earth (399),2456565.702586805,A.D. 2013-Sep-30 04:51:43.5000,0.9939925064758393,0.1221501794318553,-1.87043736321171e-06,-0.002373535818619541,0.01701627332565981,-5.689341508490733e-07,0.005784007214107704,1.001469804471834,-0.0002803239551020552
48,Earth (399),2456566.702586805,A.D. 2013-Oct-01 04:51:43.5000,0.9914720942670741,0.1391481633383076,-2.508061832722715e-06,-0.00266724645045525,0.01697881760178057,-7.059351841683141e-07,0.005782384590188702,1.001188855849411,-0.000281594362340033
49,Earth (399),2456567.702586805,A.D. 2013-Oct-02 04:51:43.5000,0.9886581185381197,0.156106052190935,-3.280525887017171e-06,-0.002960641724208612,0.01693607465004041,-8.375681911241265e-07,0.005780754280665596,1.000906576505887,-0.0002829821757529747
50,Earth (399),2456568.702586805,A.D. 2013-Oct-03 04:51:43.5000,0.9855509605392878,0.1730185338030776,-4.179221253141906e-06,-0.003253587281265587,0.01688799545950759,-9.572547056522163e-07,0.005779115673446248,1.000622860460796,-0.0002844626724208719
51,Earth (399),2456569.702586805,A.D. 2013-Oct-04 04:51:43.5000,0.9821511439384119,0.1898802506145224,-5.188715039113746e-06,-0.00354593238243076,0.01683453927909466,-1.057980808498611e-06,0.005777468334546259,1.000337632572067,-0.0002859984405594607
52,Earth (399),2456570.702586805,A.D. 2013-Oct-05 04:51:43.5000,0.9784593515532268,0.206685811193958,-6.286530418270327e-06,-0.003837509683039286,0.0167756803492605,-1.132774405765031e-06,0.005775812087708384,1.000050862321705,-0.0002875375027822133
53,Earth (399),2456571.702586805,A.D. 2013-Oct-06 04:51:43.5000,0.9744764406941964,0.2234298089642738,-7.443531672370128e-06,-0.004128138388434286,0.01671141534101009,-1.175425277599773e-06,0.005774147098311078,0.9997625783441025,-0.0002890138756936311
54,Earth (399),2456572.702586805,A.D. 2013-Oct-07 04:51:43.5000,0.9702034534484124,0.240106847926597,-8.62510508205878e-06,-0.004417631184370248,0.01664176955489958,-1.181328797156466e-06,0.005772473945193431,0.9994728808621394,-0.000290351238895309
55,Earth (399),2456573.702586805,A.D. 2013-Oct-08 04:51:43.5000,0.9656416184538258,0.2567115730903371,-9.793164472170198e-06,-0.004705804068885013,0.01656679983355057,-1.148255110540903e-06,0.005770793662708676,0.9991819489685277,-0.0002914694364893335
56,Earth (399),2456574.702586805,A.D. 2013-Oct-09 04:51:43.5000,0.9607923422050623,0.273238701605451,-1.090880128816359e-05,-0.004992487057733491,0.01648659295992523,-1.076839547477883e-06,0.005769107740008671,0.9988900405019183,-0.0002922925004507452
57,Earth (399),2456575.702586805,A.D. 2013-Oct-10 04:51:43.5000,0.9556571902208412,0.2896830500584667,-1.19352303672043e-05,-0.005277533388656412,0.01640125974320836,-9.706741313751646e-07,0.005767418074000007,0.9985974839015063,-0.000292756366217655
58,Earth (399),2456576.702586805,A.D. 2013-Oct-11 04:51:43.5000,0.9502378605132313,0.3060395542718807,-1.284062650508832e-05,-0.00556082552780648,0.01631092624749515,-8.360094480622495e-07,0.005765726882467313,0.9983046631647957,-0.0002928147626033032
59,Earth (399),2456577.702586805,A.D. 2013-Oct-12 04:51:43.5000,0.9445361528992174,0.3223032796917843,-1.360051104093908e-05,-0.005842277497610102,0.01621572403489435,-6.811752976023402e-07,0.005764036590214924,0.9980119981336439,-0.0002924426399887379
60,Earth (399),2456578.702586805,A.D. 2013-Oct-13 04:51:43.5000,0.938553937641408,0.3384694221543536,-1.419947438853741e-05,-0.006121834018900837,0.0161157808553108,-5.158519088524248e-07,0.005762349702165748,0.9977199225220067,-0.0002916373387663008
61,Earth (399),2456579.702586805,A.D. 2013-Oct-14 04:51:43.5000,0.9322931262095998,0.3545332998774356,-1.46321364259578e-05,-0.006399467244837202,0.01601121246754197,-3.502855574624239e-07,0.005760668674941492,0.9974288616807476,-0.0002904180324151347
62,Earth (399),2456580.702586805,A.D. 2013-Oct-15 04:51:43.5000,0.9257556462812877,0.3704903379389359,-1.490331520142629e-05,-0.006675171602246399,0.01590211581981493,-1.944947103410047e-07,0.005758995795705204,0.9971392116198723,-0.0002888237975139982
63,Earth (399),2456581.702586805,A.D. 2013-Oct-16 04:51:43.5000,0.9189434227582196,0.3863360467195125,-1.502740990493003e-05,-0.006948956941521491,0.01578856386964831,-5.749907968390705e-08,0.005757333076043266,0.9968513206347657,-0.0002869103153884656
64,Earth (399),2456582.702586805,A.D. 2013-Oct-17 04:51:43.5000,0.9118583663855577,0.4020659962221534,-1.502704722017146e-05,-0.007220840255807029,0.01567060264017995,5.336942295811673e-08,0.005755682169134811,0.9965654749645217,-0.0002847451026515824
65,Earth (399),2456583.702586805,A.D. 2013-Oct-18 04:51:43.5000,0.9045023710814007,0.4176757888722843,-1.493111834128967e-05,-0.007490836718876462,0.0155482512279984,1.329786349340011e-07,0.005754044318344502,0.9962818898910585,-0.0002824014781448769
66,Earth (399),2456584.702586805,A.D. 2013-Oct-19 04:51:43.5000,0.8968773200351747,0.4331610339621042,-1.477243472250699e-05,-0.007758951362115501,0.01542150507363038,1.786331187478765e-07,0.005752420342592375,0.9960007072059845,-0.0002799520337820676
