r (AU),total_fragment_number
7.1647164716471645196094187e-1,8.4345516727853527709016000e31
7.1692169216921697305622274e-1,8.4429833126737909926414925e31
7.1737173717371738312920115e-1,8.4514179598663851764398137e31
7.1782178217821779320217956e-1,8.4598556134557194448964898e31
7.1827182718271820327515798e-1,8.4682962725351381282285473e31
7.1872187218721872437043885e-1,8.4767399361988916808980397e31
7.1917191719171913444341726e-1,8.4851866035420195880217357e31
7.1962196219621965553869813e-1,8.4936362736603899970478401e31
7.2007200720072006561167655e-1,8.5020889456507537609515227e31
7.2052205220522047568465496e-1,8.5105446186106057273663944e31
7.2097209720972099677993583e-1,8.5190032916383450667312424e31
7.2142214221422140685291424e-1,8.5274649638331545758200163e31
7.2187218721872192794819512e-1,8.5359296342950475151779528e31
7.2232223222322233802117353e-1,8.5443973021248513961629172e31
7.2277227722772274809415194e-1,8.5528679664242476126221244e31
7.2322232223222315816713035e-1,8.5613416262956939789785476e31
7.2367236723672367926241122e-1,8.5698182808425220079828702e31
7.2412241224122408933538964e-1,8.5782979291688288243224284e31
7.2457245724572461043067051e-1,8.5867805703795366121362929e31
7.2502250225022502050364892e-1,8.5952662035804178351731818e31
7.2547254725472543057662733e-1,8.6037548278780285835169755e31
7.2592259225922595167190821e-1,8.6122464423797446023837362e31
7.2637263726372636174488662e-1,8.6207410461937558878021543e31
7.2682268226822677181786503e-1,8.6292386384290720909331020e31
7.2727272727272729291314590e-1,8.6377392181954918935921666e31
7.2772277227722770298612431e-1,8.6462427846036192212083091e31
7.2817281728172811305910272e-1,8.6547493367648920658614799e31
7.2862286228622863415438360e-1,8.6632588737915536632450029e31
7.2907290729072904422736201e-1,8.6717713947966128609888553e31
7.2952295229522956532264288e-1,8.6802868988939143748138538e31
7.2997299729972997539562130e-1,8.6888053851980883482158291e31
7.3042304230423038546859971e-1,8.6973268528245845798227928e31
7.3087308730873079554157812e-1,8.7058513008896509061167269e31
7.3132313231323131663685899e-1,8.7143787285103061798358190e31
7.3177317731773172670983740e-1,8.7229091348043853059707365e31
7.3222322232223224780511828e-1,8.7314425188905302345653714e31
7.3267326732673265787809669e-1,8.7399788798881575347995233e31
7.3312331233123306795107510e-1,8.7485182169174890194663660e31
7.3357335733573358904635597e-1,8.7570605290995391348934902e31
7.3402340234023399911933438e-1,8.7656058155560861379052888e31
7.3447344734473452021461526e-1,8.7741540754097495577365475e31
7.3492349234923493028759367e-1,8.7827053077839001240398973e31
7.3537353735373534036057208e-1,8.7912595118026957956828335e31
7.3582358235823575043355049e-1,8.7998166865911015765860766e31
7.3627362736273627152883137e-1,8.8083768312748606926859562e31
7.3672367236723668160180978e-1,8.8169399449804675703366476e31
7.3717371737173720269709065e-1,8.8255060268352687169418245e31
7.3762376237623761277006906e-1,8.8340750759673312158455400e31
7.3807380738073802284304747e-1,8.8426470915055129824864133e31
7.3852385238523854393832835e-1,8.8512220725794753744765865e31
7.3897389738973895401130676e-1,8.8598000183196453613648550e31
7.3942394239423947510658763e-1,8.8683809278572227303960704e31
7.3987398739873988517956604e-1,8.8769648003241872922705454e31
7.4032403240324029525254446e-1,8.8855516348532916753846493e31
7.4077407740774070532552287e-1,8.8941414305780541200714042e31
7.4122412241224122642080374e-1,8.9027341866327909045178026e31
7.4167416741674163649378215e-1,8.9113299021525478900504707e31
7.4212421242124215758906303e-1,8.9199285762731833873688124e31
7.4257425742574256766204144e-1,8.9285302081313069075900773e31
7.4302430243024297773501985e-1,8.9371347968642863680087638e31
7.4347434743474349883030072e-1,8.9457423416102805180139367e31
7.4392439243924390890327913e-1,8.9543528415081812930139968e31
7.4437443744374442999856001e-1,8.9629662956976642547525072e31
7.4482448244824484007153842e-1,8.9715827033191885913081938e31
7.4527452745274525014451683e-1,8.9802020635139268609407575e31
7.4572457245724566021749524e-1,8.9888243754238388511247639e31
7.4617461746174618131277612e-1,8.9974496381916697771097920e31
7.4662466246624659138575453e-1,9.0060778509608764228865452e31
7.4707470747074711248103540e-1,9.0147090128756991987808895e31
7.4752475247524752255401381e-1,9.0233431230811369212959399e31
7.4797479747974793262699222e-1,9.0319801807229324015932533e31
7.4842484248424845372227310e-1,9.0406201849475886584514864e31
7.4887488748874886379525151e-1,9.0492631349023545067475887e31
7.4932493249324927386822992e-1,9.0579090297352533804944175e31
7.4977497749774979496351079e-1,9.0665578685950274882053580e31
7.5022502250225020503648921e-1,9.0752096506311936575297036e31
7.5067506750675061510946762e-1,9.0838643749940109093353382e31
7.5112511251125113620474849e-1,9.0925220408344876634681400e31
7.5157515751575154627772690e-1,9.1011826473043547171542176e31
7.5202520252025206737300778e-1,9.1098461935561228910751400e31
7.5247524752475247744598619e-1,9.1185126787430253832927068e31
7.5292529252925288751896460e-1,9.1271821020190790182038795e31
7.5337533753375329759194301e-1,9.1358544625389473371121106e31
7.5382538253825381868722388e-1,9.1445297594581603738891581e31
7.5427542754275433978250476e-1,9.1532079919328966807531219e31
7.5472547254725474985548317e-1,9.1618891591201058261783074e31
7.5517551755175515992846158e-1,9.1705732601774561531395484e31
7.5562556255625557000143999e-1,9.1792602942633924251874373e31
7.5607560756075609109672087e-1,9.1879502605370655702941384e31
7.5652565256525650116969928e-1,9.1966431581583524966917479e31
7.5697569756975702226498015e-1,9.2053389862878957245490151e31
7.5742574257425743233795856e-1,9.2140377440870421370164100e31
7.5787578757875784241093697e-1,9.2227394307178952219818010e31
7.5832583258325825248391538e-1,9.2314440453432520216756714e31
7.5877587758775877357919626e-1,9.2401515871266535729869460e31
7.5922592259225929467447713e-1,9.2488620552323975175419481e31
7.5967596759675970474745554e-1,9.2575754488254984700276781e31
7.6012601260126011482043396e-1,9.2662917670716645994737519e31
7.6057605760576052489341237e-1,9.2750110091373318566095679e31
7.6102610261026093496639078e-1,9.2837331741897270242590912e31
7.6147614761476145606167165e-1,9.2924582613967181978332243e31
7.6192619261926197715695253e-1,9.3011862699269354817998207e31
7.6237623762376238722993094e-1,9.3099171989497115421686039e31
7.6282628262826279730290935e-1,9.3186510476351284439272917e31
7.6327632763276320737588776e-1,9.3273878151539546006468132e31
7.6372637263726372847116863e-1,9.3361275006777150306354958e31
7.6417641764176413854414704e-1,9.3448701033785994835066666e31
7.6462646264626465963942792e-1,9.3536156224295489092914984e31
7.6507650765076506971240633e-1,9.3623640570042050181231825e31
7.6552655265526547978538474e-1,9.3711154062769318975151408e31
7.6597659765976588985836315e-1,9.3798696694228196152407270e31
7.6642664266426641095364403e-1,9.3886268456176229703782949e31
7.6687668766876693204892490e-1,9.3973869340378623739428512e31
7.6732673267326734212190331e-1,9.4061499338607301740138062e31
7.6777677767776775219488172e-1,9.4149158442641284859718439e31
7.6822682268226816226786013e-1,9.4236846644266980155365370e31
7.6867686768676868336314101e-1,9.4324563935277640155708187e31
7.6912691269126909343611942e-1,9.4412310307473452932802370e31
7.6957695769576961453140029e-1,9.4500085752661938418896758e31
7.7002700270027002460437870e-1,9.4587890262657227830493174e31
7.7047704770477043467735712e-1,9.4675723829281072474662946e31
7.7092709270927084475033553e-1,9.4763586444361762885136349e31
7.7137713771377136584561640e-1,9.4851478099734633225460862e31
7.7182718271827188694089728e-1,9.4939398787242295476181797e31
7.7227722772277229701387569e-1,9.5027348498733900844503407e31
7.7272727272727270708685410e-1,9.5115327226066364743387531e31
7.7317731773177311715983251e-1,9.5203334961102511308507120e31
7.7362736273627363825511338e-1,9.5291371695712892852495691e31
7.7407740774077404832809179e-1,9.5379437421774654957841233e31
7.7452745274527456942337267e-1,9.5467532131172004851247449e31
7.7497749774977497949635108e-1,9.5555655815796175374836744e31
7.7542754275427538956932949e-1,9.5643808467544938597390462e31
7.7587758775877579964230790e-1,9.5731990078323470505477346e31
7.7632763276327632073758878e-1,9.5820200640043576384317626e31
7.7677767776777684183286965e-1,9.5908440144623780889775571e31
7.7722772277227725190584806e-1,9.5996708583989670321931166e31
7.7767776777677766197882647e-1,9.6085005950073928653877132e31
7.7812781278127807205180488e-1,9.6173332234815652984575565e31
7.7857785778577859314708576e-1,9.6261687430161020071602790e31
7.7902790279027900322006417e-1,9.6350071528062962071976184e31
7.7947794779477952431534504e-1,9.6438484520481382714936295e31
7.7992799279927993438832345e-1,9.6526926399382941129164729e31
7.8037803780378034446130187e-1,9.6615397156740817655603520e31
7.8082808280828075453428028e-1,9.6703896784535578538583595e31
7.8127812781278127562956115e-1,9.6792425274754095061914194e31
7.8172817281728179672484202e-1,9.6880982619390029937642637e31
7.8217821782178220679782044e-1,9.6969568810444017450039409e31
7.8262826282628261687079885e-1,9.7058183839923555369207112e31
7.8307830783078302694377726e-1,9.7146827699842320403937096e31
7.8352835283528343701675567e-1,9.7235500382221555310394696e31
7.8397839783978395811203654e-1,9.7324201879088537668245923e31
7.8442844284428447920731742e-1,9.7412932182477696773365053e31
7.8487848784878488928029583e-1,9.7501691284429893061894245e31
7.8532853285328529935327424e-1,9.7590479176992634283025660e31
7.8577857785778570942625265e-1,9.7679295852220489830167172e31
7.8622862286228623052153353e-1,9.7768141302174604352182620e31
7.8667866786678664059451194e-1,9.7857015518922409523015649e31
7.8712871287128716168979281e-1,9.7945918494538398660825623e31
7.8757875787578757176277122e-1,9.8034850221103802468814450e31
7.8802880288028798183574963e-1,9.8123810690706066617669813e31
7.8847884788478839190872804e-1,9.8212799895439554307107032e31
7.8892889288928891300400892e-1,9.8301817827405366121883977e31
7.8937893789378943409928979e-1,9.8390864478710835628642794e31
7.8982898289828984417226820e-1,9.8479939841470303995045823e31
7.9027902790279025424524662e-1,9.8569043907804561543421795e31
7.9072907290729066431822503e-1,9.8658176669840847750765837e31
7.9117911791179118541350590e-1,9.8747338119713211536709658e31
7.9162916291629159548648431e-1,9.8836528249562096932355836e31
7.9207920792079211658176519e-1,9.8925747051534487195465890e31
7.9252925292529252665474360e-1,9.9014994517784193040836431e31
7.9297929792979293672772201e-1,9.9104270640471420294734939e31
7.9342934293429334680070042e-1,9.9193575411762679822907211e31
7.9387938793879386789598129e-1,9.9282908823831327962532646e31
7.9432943294329438899126217e-1,9.9372270868857098147863003e31
7.9477947794779479906424058e-1,9.9461661539026227011011960e31
7.9522952295229520913721899e-1,9.9551080826531544453947668e31
7.9567956795679561921019740e-1,9.9640528723572275490109144e31
7.9612961296129614030547827e-1,9.9730005222353914143616704e31
7.9657965796579655037845669e-1,9.9819510315089016082806381e31
7.9702970297029707147373756e-1,9.9909043993996099741920847e31
7.9747974797479748154671597e-1,9.9998606251300204767463206e31
7.9792979297929789161969438e-1,1.0008819707923285598939997e32
7.9837983798379830169267279e-1,1.0017781647003236966593575e32
7.9882988298829882278795367e-1,1.0026746441594288070599368e32
7.9927992799279934388323454e-1,1.0035714090921513530274990e32
7.9972997299729975395621295e-1,1.0044684594210674313521266e32
8.0018001800180016402919136e-1,1.0053657950688113253310878e32
8.0063006300630057410216978e-1,1.0062634159580821700962847e32
8.0108010801080098417514819e-1,1.0071613220116466547740301e32
8.0153015301530150527042906e-1,1.0080595131523330777335393e32
8.0198019801980202636570993e-1,1.0089579893030308061549746e32
8.0243024302430243643868835e-1,1.0098567503866955002050133e32
8.0288028802880284651166676e-1,1.0107557963263469513090264e32
8.0333033303330325658464517e-1,1.0116551270450658395593470e32
8.0378037803780377767992604e-1,1.0125547424659991380348230e32
8.0423042304230429877520692e-1,1.0134546425123566900651006e32
8.0468046804680470884818533e-1,1.0143548271074054446231007e32
8.0513051305130511892116374e-1,1.0152552961744838678438271e32
8.0558055805580552899414215e-1,1.0161560496369889726574395e32
8.0603060306030593906712056e-1,1.0170570874183801018129402e32
8.0648064806480646016240144e-1,1.0179584094421805491740402e32
8.0693069306930698125768231e-1,1.0188600156319782802950997e32
8.0738073807380739133066072e-1,1.0197619059114234104053363e32
8.0783078307830780140363913e-1,1.0206640802042213589373921e32
8.0828082808280821147661754e-1,1.0215665384341501433499020e32
8.0873087308730873257189842e-1,1.0224692805250454271767317e32
8.0918091809180914264487683e-1,1.0233723064008032221867533e32
8.0963096309630966374015770e-1,1.0242756159853860132793389e32
8.1008100810081007381313611e-1,1.0251792092028153725809720e32
8.1053105310531048388611453e-1,1.0260830859771752020369786e32
8.1098109810981089395909294e-1,1.0269872462326137149953637e32
8.1143114311431141505437381e-1,1.0278916898933392928951540e32
8.1188118811881193614965468e-1,1.0287964168836213859863232e32
8.1233123312331234622263310e-1,1.0297014271277899728978369e32
8.1278127812781275629561151e-1,1.0306067205502402443812652e32
8.1323132313231316636858992e-1,1.0315122970754255776953636e32
8.1368136813681368746387079e-1,1.0324181566278663636613430e32
8.1413141314131409753684920e-1,1.0333242991321336135602259e32
8.1458145814581461863213008e-1,1.0342307245128718374189536e32
8.1503150315031502870510849e-1,1.0351374326947776068761595e32
8.1548154815481543877808690e-1,1.0360444236026141468449624e32
8.1593159315931584885106531e-1,1.0369516971612017878817560e32
8.1638163816381636994634619e-1,1.0378592532954244513696726e32
8.1683168316831689104162706e-1,1.0387670919302264069268510e32
8.1728172817281730111460547e-1,1.0396752129906129929823776e32
8.1773177317731771118758388e-1,1.0405836164016486351924493e32
8.1818181818181812126056229e-1,1.0414923020884573868723300e32
8.1863186318631864235584317e-1,1.0424012699762292340358278e32
8.1908190819081905242882158e-1,1.0433105199902089264682199e32
8.1953195319531957352410245e-1,1.0442200520557040842055816e32
8.1998199819981998359708086e-1,1.0451298660980815946550843e32
8.2043204320432039367005927e-1,1.0460399620427713956186825e32
8.2088208820882080374303769e-1,1.0469503398152578283818296e32
8.2133213321332132483831856e-1,1.0478609993410924279364191e32
8.2178217821782184593359943e-1,1.0487719405458813129018284e32
8.2223222322232225600657785e-1,1.0496831633552913104204118e32
8.2268226822682266607955626e-1,1.0505946676950486951496048e32
8.2313231323132307615253467e-1,1.0515064534909458545893730e32
8.2358235823582348622551308e-1,1.0524185206688245356915975e32
8.2403240324032400732079395e-1,1.0533308691545916975307642e32
8.2448244824482452841607483e-1,1.0542434988742166290002016e32
8.2493249324932493848905324e-1,1.0551564097537205004609454e32
8.2538253825382534856203165e-1,1.0560696017191905951165612e32
8.2583258325832575863501006e-1,1.0569830746967660776383220e32
8.2628262826282627973029093e-1,1.0578968286126574497155983e32
