r (AU),total_fragment_number
7.1647164716471645196094187e-1,1.0267300705198349238746364e32
7.1692169216921697305622274e-1,1.0277314850981564045564194e32
7.1737173717371738312920115e-1,1.0287332387128628738179263e32
7.1782178217821779320217956e-1,1.0297353312603225410656899e32
7.1827182718271820327515798e-1,1.0307377626369942281307456e32
7.1872187218721872437043885e-1,1.0317405327394401594915734e32
7.1917191719171913444341726e-1,1.0327436414643117308992751e32
7.1962196219621965553869813e-1,1.0337470887083612187366057e32
7.2007200720072006561167655e-1,1.0347508743684315118108228e32
7.2052205220522047568465496e-1,1.0357549983414708831604646e32
7.2097209720972099677993583e-1,1.0367594605245122734970638e32
7.2142214221422140685291424e-1,1.0377642608146909453156868e32
7.2187218721872192794819512e-1,1.0387693991092338543998135e32
7.2232223222322233802117353e-1,1.0397748753054670357247259e32
7.2277227722772274809415194e-1,1.0407806893008071366902086e32
7.2322232223222315816713035e-1,1.0417868409927702441758186e32
7.2367236723672367926241122e-1,1.0427933302789630574856156e32
7.2412241224122408933538964e-1,1.0438001570570893735316253e32
7.2457245724572461043067051e-1,1.0448073212249468442421081e32
7.2502250225022502050364892e-1,1.0458148226804257155536627e32
7.2547254725472543057662733e-1,1.0468226613215115295710034e32
7.2592259225922595167190821e-1,1.0478308370462876465827506e32
7.2637263726372636174488662e-1,1.0488393497529274988700725e32
7.2682268226822677181786503e-1,1.0498481993396960318585650e32
7.2727272727272729291314590e-1,1.0508573857049543878618651e32
7.2772277227722770298612431e-1,1.0518669087471588252177396e32
7.2817281728172811305910272e-1,1.0528767683648572955523686e32
7.2862286228622863415438360e-1,1.0538869644566894437803455e32
7.2907290729072904422736201e-1,1.0548974969213880492565577e32
7.2952295229522956532264288e-1,1.0559083656577829889438587e32
7.2997299729972997539562130e-1,1.0569195705647927706457687e32
7.3042304230423038546859971e-1,1.0579311115414284961741465e32
7.3087308730873079554157812e-1,1.0589429884867944017811452e32
7.3132313231323131663685899e-1,1.0599552013000900198870327e32
7.3177317731773172670983740e-1,1.0609677498806035137527439e32
7.3222322232223224780511828e-1,1.0619806341277123980558205e32
7.3267326732673265787809669e-1,1.0629938539408939872415468e32
7.3312331233123306795107510e-1,1.0640074092197102634282016e32
7.3357335733573358904635597e-1,1.0650212998638199460540598e32
7.3402340234023399911933438e-1,1.0660355257729667825183608e32
7.3447344734473452021461526e-1,1.0670500868469950405640271e32
7.3492349234923493028759367e-1,1.0680649829858286115753931e32
7.3537353735373534036057208e-1,1.0690802140894931682883717e32
7.3582358235823575043355049e-1,1.0700957800581008525517214e32
7.3627362736273627152883137e-1,1.0711116807918522569108820e32
7.3672367236723668160180978e-1,1.0721279161910414686395580e32
7.3717371737173720269709065e-1,1.0731444861560526470040007e32
7.3762376237623761277006906e-1,1.0741613905873596629750392e32
7.3807380738073802284304747e-1,1.0751786293855277205239453e32
7.3852385238523854393832835e-1,1.0761962024512115551825831e32
7.3897389738973895401130676e-1,1.0772141096851572354832596e32
7.3942394239423947510658763e-1,1.0782323509881958579192468e32
7.3987398739873988517956604e-1,1.0792509262612509328481701e32
7.4032403240324029525254446e-1,1.0802698354053392852119342e32
7.4077407740774070532552287e-1,1.0812890783215615069055128e32
7.4122412241224122642080374e-1,1.0823086549111107838322183e32
7.4167416741674163649378215e-1,1.0833285650752673114401641e32
7.4212421242124215758906303e-1,1.0843488087154044196177573e32
7.4257425742574256766204144e-1,1.0853693857329770434786532e32
7.4302430243024297773501985e-1,1.0863902960295357745925924e32
7.4347434743474349883030072e-1,1.0874115395067151516263697e32
7.4392439243924390890327913e-1,1.0884331160662417668231632e32
7.4437443744374442999856001e-1,1.0894550256099297624029073e32
7.4482448244824484007153842e-1,1.0904772680396775879705607e32
7.4527452745274525014451683e-1,1.0914998432574761069954355e32
7.4572457245724566021749524e-1,1.0925227511654017513397644e32
7.4617461746174618131277612e-1,1.0935459916656213851462970e32
7.4662466246624659138575453e-1,1.0945695646603888821025844e32
7.4707470747074711248103540e-1,1.0955934700520417027052610e32
7.4752475247524752255401381e-1,1.0966177077430088205953900e32
7.4797479747974793262699222e-1,1.0976422776358054983828947e32
7.4842484248424845372227310e-1,1.0986671796330349089424245e32
7.4887488748874886379525151e-1,1.0996924136373839921016984e32
7.4932493249324927386822992e-1,1.1007179795516306604009077e32
7.4977497749774979496351079e-1,1.1017438772786369536212835e32
7.5022502250225020503648921e-1,1.1027701067213522813768275e32
7.5067506750675061510946762e-1,1.1037966677828119819624319e32
7.5112511251125113620474849e-1,1.1048235603661427266734317e32
7.5157515751575154627772690e-1,1.1058507843745464869909319e32
7.5202520252025206737300778e-1,1.1068783397113234128679138e32
7.5247524752475247744598619e-1,1.1079062262798487742991434e32
7.5292529252925288751896460e-1,1.1089344439835945785993828e32
7.5337533753375329759194301e-1,1.1099629927261101148529994e32
7.5382538253825381868722388e-1,1.1109918724110329426970575e32
7.5427542754275433978250476e-1,1.1120210829420878114574068e32
7.5472547254725474985548317e-1,1.1130506242230830572689814e32
7.5517551755175515992846158e-1,1.1140804961579116839397098e32
7.5562556255625557000143999e-1,1.1151106986505542452542766e32
7.5607560756075609109672087e-1,1.1161412316050725399346442e32
7.5652565256525650116969928e-1,1.1171720949256171776874266e32
7.5697569756975702226498015e-1,1.1182032885164198330125308e32
7.5742574257425743233795856e-1,1.1192348122818004509625598e32
7.5787578757875784241093697e-1,1.1202666661261602215273947e32
7.5832583258325825248391538e-1,1.1212988499539853626578813e32
7.5877587758775877357919626e-1,1.1223313636698501827135767e32
7.5922592259225929467447713e-1,1.1233642071784078931195096e32
7.5967596759675970474745554e-1,1.1243973803843958325417478e32
7.6012601260126011482043396e-1,1.1254308831926394300550708e32
7.6057605760576052489341237e-1,1.1264647155080449993835654e32
7.6102610261026093496639078e-1,1.1274988772356015403404770e32
7.6147614761476145606167165e-1,1.1285333682803843417079114e32
7.6192619261926197715695253e-1,1.1295681885475510180691628e32
7.6237623762376238722993094e-1,1.1306033379423395282248776e32
7.6282628262826279730290935e-1,1.1316388163700759213844136e32
7.6327632763276320737588776e-1,1.1326746237361646093906449e32
7.6372637263726372847116863e-1,1.1337107599460966533432762e32
7.6417641764176413854414704e-1,1.1347472249054427379834241e32
7.6462646264626465963942792e-1,1.1357840185198594767330953e32
7.6507650765076506971240633e-1,1.1368211406950809449278874e32
7.6552655265526547978538474e-1,1.1378585913369293083121093e32
7.6597659765976588985836315e-1,1.1388963703513050952635864e32
7.6642664266426641095364403e-1,1.1399344776441951231290041e32
7.6687668766876693204892490e-1,1.1409729131216622300167581e32
7.6732673267326734212190331e-1,1.1420116766898568040120002e32
7.6777677767776775219488172e-1,1.1430507682550039929536963e32
7.6822682268226816226786013e-1,1.1440901877234197372493003e32
7.6867686768676868336314101e-1,1.1451299350014958179239910e32
7.6912691269126909343611942e-1,1.1461700099957070623800758e32
7.6957695769576961453140029e-1,1.1472104126126075613733041e32
7.7002700270027002460437870e-1,1.1482511427588340917485834e32
7.7047704770477043467735712e-1,1.1492922003411064767279502e32
7.7092709270927084475033553e-1,1.1503335852662221815910168e32
7.7137713771377136584561640e-1,1.1513752974410622584264796e32
7.7182718271827188694089728e-1,1.1524173367725863021005361e32
7.7227722772277229701387569e-1,1.1534597031678340715527511e32
7.7272727272727270708685410e-1,1.1545023965339283720998184e32
7.7317731773177311715983251e-1,1.1555454167780730738517239e32
7.7362736273627363825511338e-1,1.1565887638075469868162535e32
7.7407740774077404832809179e-1,1.1576324375297139489621575e32
7.7452745274527456942337267e-1,1.1586764378520170616116280e32
7.7497749774977497949635108e-1,1.1597207646819772482884182e32
7.7542754275427538956932949e-1,1.1607654179271964973095738e32
7.7587758775877579964230790e-1,1.1618103974953562404895674e32
7.7632763276327632073758878e-1,1.1628557032942195148681195e32
7.7677767776777684183286965e-1,1.1639013352316260988226011e32
7.7722772277227725190584806e-1,1.1649472932154950340838248e32
7.7767776777677766197882647e-1,1.1659935771538275080398066e32
7.7812781278127807205180488e-1,1.1670401869547010891282424e32
7.7857785778577859314708576e-1,1.1680871225262726091402701e32
7.7902790279027900322006417e-1,1.1691343837767785235084394e32
7.7947794779477952431534504e-1,1.1701819706145338304428014e32
7.7992799279927993438832345e-1,1.1712298829479342326587296e32
7.8037803780378034446130187e-1,1.1722781206854491117615014e32
7.8082808280828075453428028e-1,1.1733266837356301751575824e32
7.8127812781278127562956115e-1,1.1743755720071062318790589e32
7.8172817281728179672484202e-1,1.1754247854085840933035631e32
7.8217821782178220679782044e-1,1.1764743238488512753140498e32
7.8262826282628261687079885e-1,1.1775241872367673513875117e32
7.8307830783078302694377726e-1,1.1785743754812778236818318e32
7.8352835283528343701675567e-1,1.1796248884913971895011843e32
7.8397839783978395811203654e-1,1.1806757261762233528148423e32
7.8442844284428447920731742e-1,1.1817268884449340213774761e32
7.8487848784878488928029583e-1,1.1827783752067748172261364e32
7.8532853285328529935327424e-1,1.1838301863710792726626006e32
7.8577857785778570942625265e-1,1.1848823218472506357108774e32
7.8622862286228623052153353e-1,1.1859347815447728589002982e32
7.8667866786678664059451194e-1,1.1869875653732068162418299e32
7.8712871287128716168979281e-1,1.1880406732421872407803281e32
7.8757875787578757176277122e-1,1.1890941050614308310738667e32
7.8802880288028798183574963e-1,1.1901478607407258028426023e32
7.8847884788478839190872804e-1,1.1912019401899407160240435e32
7.8892889288928891300400892e-1,1.1922563433190170888696627e32
7.8937893789378943409928979e-1,1.1933110700379758831283587e32
7.8982898289828984417226820e-1,1.1943661202569108387190089e32
7.9027902790279025424524662e-1,1.1954214938859992823695747e32
7.9072907290729066431822503e-1,1.1964771908354853742264875e32
7.9117911791179118541350590e-1,1.1975332110156939789415013e32
7.9162916291629159548648431e-1,1.1985895543370232797683036e32
7.9207920792079211658176519e-1,1.1996462207099510836019939e32
7.9252925292529252665474360e-1,1.2007032100450267144997544e32
7.9297929792979293672772201e-1,1.2017605222528794804481492e32
7.9342934293429334680070042e-1,1.2028181572442073242920636e32
7.9387938793879386789598129e-1,1.2038761149297899742456162e32
7.9432943294329438899126217e-1,1.2049343952204797565489184e32
7.9477947794779479906424058e-1,1.2059929980272035770519111e32
7.9522952295229520913721899e-1,1.2070519232609627410703794e32
7.9567956795679561921019740e-1,1.2081111708328351151137735e32
7.9612961296129614030547827e-1,1.2091707406539754871731793e32
7.9657965796579655037845669e-1,1.2102306326356040375062720e32
7.9702970297029707147373756e-1,1.2112908466890268750516170e32
7.9747974797479748154671597e-1,1.2123513827256194641820413e32
7.9792979297929789161969438e-1,1.2134122406568284261444842e32
7.9837983798379830169267279e-1,1.2144734203941812668351929e32
7.9882988298829882278795367e-1,1.2155349218492739468647503e32
7.9927992799279934388323454e-1,1.2165967449337784476054494e32
7.9972997299729975395621295e-1,1.2176588895594418704713679e32
8.0018001800180016402919136e-1,1.2187213556380810325988149e32
8.0063006300630057410216978e-1,1.2197841430815959776452135e32
8.0108010801080098417514819e-1,1.2208472518019488989428446e32
8.0153015301530150527042906e-1,1.2219106817111801723135200e32
8.0198019801980202636570993e-1,1.2229744327214069149167022e32
8.0243024302430243643868835e-1,1.2240385047448103751705471e32
8.0288028802880284651166676e-1,1.2251028976936584507500415e32
8.0333033303330325658464517e-1,1.2261676114802813691490149e32
8.0378037803780377767992604e-1,1.2272326460170851984790217e32
8.0423042304230429877520692e-1,1.2282980012165502261734753e32
8.0468046804680470884818533e-1,1.2293636769912269958199764e32
8.0513051305130511892116374e-1,1.2304296732537422519118204e32
8.0558055805580552899414215e-1,1.2314959899167931752404749e32
8.0603060306030593906712056e-1,1.2325626268931475630395649e32
8.0648064806480646016240144e-1,1.2336295840956512148882611e32
8.0693069306930698125768231e-1,1.2346968614372165836402196e32
8.0738073807380739133066072e-1,1.2357644588308298010390001e32
8.0783078307830780140363913e-1,1.2368323761895497769981406e32
8.0828082808280821147661754e-1,1.2379006134265094606090532e32
8.0873087308730873257189842e-1,1.2389691704549095351015455e32
8.0918091809180914264487683e-1,1.2400380471880247228832991e32
8.0963096309630966374015770e-1,1.2411072435392028848199443e32
8.1008100810081007381313611e-1,1.2421767594218570938997154e32
8.1053105310531048388611453e-1,1.2432465947494836496319608e32
8.1098109810981089395909294e-1,1.2443167494356350564493783e32
8.1143114311431141505437381e-1,1.2453872233939502878975112e32
8.1188118811881193614965468e-1,1.2464580165381266841730737e32
8.1233123312331234622263310e-1,1.2475291287819422899781024e32
8.1278127812781275629561151e-1,1.2486005600392401819932529e32
8.1323132313231316636858992e-1,1.2496723102239360349251744e32
8.1368136813681368746387079e-1,1.2507443792500192023704197e32
8.1413141314131409753684920e-1,1.2518167670315447904801010e32
8.1458145814581461863213008e-1,1.2528894734826415842952347e32
8.1503150315031502870510849e-1,1.2539624985175084448670388e32
8.1548154815481543877808690e-1,1.2550358420504130482490375e32
8.1593159315931584885106531e-1,1.2561095039956947678008230e32
8.1638163816381636994634619e-1,1.2571834842677646741880549e32
8.1683168316831689104162706e-1,1.2582577827811019325027589e32
8.1728172817281730111460547e-1,1.2593323994502556037031774e32
8.1773177317731771118758388e-1,1.2604073341898439240378292e32
8.1818181818181812126056229e-1,1.2614825869145580880691965e32
8.1863186318631864235584317e-1,1.2625581575391590060819931e32
8.1908190819081905242882158e-1,1.2636340459784718997636120e32
8.1953195319531957352410245e-1,1.2647102521473962101233048e32
8.1998199819981998359708086e-1,1.2657867759608983917327787e32
8.2043204320432039367005927e-1,1.2668636173340185780536446e32
8.2088208820882080374303769e-1,1.2679407761818617543821475e32
8.2133213321332132483831856e-1,1.2690182524196031621687193e32
8.2178217821782184593359943e-1,1.2700960459624863174341430e32
8.2223222322232225600657785e-1,1.2711741567258260732172991e32
8.2268226822682266607955626e-1,1.2722525846250053769834339e32
8.2313231323132307615253467e-1,1.2733313295754749103361893e32
8.2358235823582348622551308e-1,1.2744103914927550706014391e32
8.2403240324032400732079395e-1,1.2754897702924336289554823e32
8.2448244824482452841607483e-1,1.2765694658901666311449691e32
8.2493249324932493848905324e-1,1.2776494782016814599346470e32
8.2538253825382534856203165e-1,1.2787298071427701697799127e32
8.2583258325832575863501006e-1,1.2798104526292959720102753e32
8.2628262826282627973029093e-1,1.2808914145771903525255948e32
