time (Julian Date),wavelength (nm),irradiance (W/m^2/nm)
2458897.0,137.50,2.66124E-5
2458897.0,138.50,2.594599E-5
2458897.0,139.50,6.684915E-5
2458897.0,140.50,5.779398E-5
2458897.0,141.50,3.692825E-5
2458897.0,142.50,4.015953E-5
2458897.0,143.50,4.576939E-5
2458897.0,144.50,4.472781E-5
2458897.0,145.50,4.808918E-5
2458897.0,146.50,5.910693E-5
2458897.0,147.50,7.415166E-5
2458897.0,148.50,7.649019E-5
2458897.0,149.50,7.00991E-5
2458897.0,150.50,7.749152E-5
2458897.0,151.50,8.503763E-5
2458897.0,152.50,1.056638E-4
2458897.0,153.50,1.177184E-4
2458897.0,154.50,1.963947E-4
2458897.0,155.50,1.760044E-4
2458897.0,156.50,1.791726E-4
2458897.0,157.50,1.558382E-4
2458897.0,158.50,1.538675E-4
2458897.0,159.50,1.545186E-4
2458897.0,160.50,1.705021E-4
2458897.0,161.50,2.029895E-4
2458897.0,162.50,2.332866E-4
2458897.0,163.50,2.469498E-4
2458897.0,164.50,2.845411E-4
2458897.0,165.50,4.609501E-4
2458897.0,166.50,3.163892E-4
2458897.0,167.50,3.694866E-4
2458897.0,168.50,4.114915E-4
2458897.0,169.50,5.396213E-4
2458897.0,170.50,6.133968E-4
2458897.0,171.50,6.12567E-4
2458897.0,172.50,6.744595E-4
2458897.0,173.50,6.80472E-4
2458897.0,174.50,8.304833E-4
2458897.0,175.50,0.00101123
2458897.0,176.50,0.001090266
2458897.0,177.50,0.001310797
2458897.0,178.50,0.00144925
2458897.0,179.50,0.001444585
2458897.0,180.50,0.001880439
2458897.0,181.50,0.002197744
2458897.0,182.50,0.002145533
2458897.0,183.50,0.002346288
2458897.0,184.50,0.0020535
2458897.0,185.50,0.002314353
2458897.0,186.50,0.002658834
2458897.0,187.50,0.003048346
2458897.0,188.50,0.00323776
2458897.0,189.50,0.003530351
2458897.0,190.50,0.003772786
2458897.0,191.50,0.004052636
2458897.0,192.50,0.004339689
2458897.0,193.50,0.003354589
2458897.0,194.50,0.005506353
2458897.0,195.50,0.005363146
2458897.0,196.50,0.006065584
2458897.0,197.50,0.006170237
2458897.0,198.50,0.006247606
2458897.0,199.50,0.006727819
2458897.0,200.50,0.00730124
2458897.0,201.50,0.008183066
2458897.0,202.50,0.008075528
2458897.0,203.50,0.009411557
2458897.0,204.50,0.01028399
2458897.0,205.50,0.01059635
2458897.0,206.50,0.01103202
2458897.0,207.50,0.01264331
2458897.0,208.50,0.01452065
2458897.0,209.50,0.02116993
2458897.0,210.50,0.02758557
2458897.0,211.50,0.03372079
2458897.0,212.50,0.03199286
2458897.0,213.50,0.02896529
2458897.0,214.50,0.04134318
2458897.0,215.50,0.03374718
2458897.0,216.50,0.03242395
2458897.0,217.50,0.03154282
2458897.0,218.50,0.04454981
2458897.0,219.50,0.04670688
2458897.0,220.50,0.04619541
2458897.0,221.50,0.03275516
2458897.0,222.50,0.04819275
2458897.0,223.50,0.06148374
2458897.0,224.50,0.05626408
2458897.0,225.50,0.04962704
2458897.0,226.50,0.03464851
2458897.0,227.50,0.0353241
2458897.0,228.50,0.05046731
2458897.0,229.50,0.04291172
2458897.0,230.50,0.05244949
2458897.0,231.50,0.04504685
2458897.0,232.50,0.04884441
2458897.0,233.50,0.04088505
2458897.0,234.50,0.03315957
2458897.0,235.50,0.05338486
2458897.0,236.50,0.04109441
2458897.0,237.50,0.04990581
2458897.0,238.50,0.03426823
2458897.0,239.50,0.04267092
2458897.0,240.50,0.03929643
2458897.0,241.50,0.04598155
2458897.0,242.50,0.0695201
2458897.0,243.50,0.06358682
2458897.0,244.50,0.06068124
2458897.0,245.50,0.0477588
2458897.0,246.50,0.04795841
2458897.0,247.50,0.05498645
2458897.0,248.50,0.04202497
2458897.0,249.50,0.05379846
2458897.0,250.50,0.05627465
2458897.0,251.50,0.04330179
2458897.0,252.50,0.0381977
2458897.0,253.50,0.0489608
2458897.0,254.50,0.05449588
2458897.0,255.50,0.07744971
2458897.0,256.50,0.09332638
2458897.0,257.50,0.1160902
2458897.0,258.50,0.1234383
2458897.0,259.50,0.1032135
2458897.0,260.50,0.08312237
2458897.0,261.50,0.08079009
2458897.0,262.50,0.1025564
2458897.0,263.50,0.1515946
2458897.0,264.50,0.2384763
2458897.0,265.50,0.2481277
2458897.0,266.50,0.2435954
2458897.0,267.50,0.2437598
2458897.0,268.50,0.2442033
2458897.0,269.50,0.2170704
2458897.0,270.50,0.2755017
2458897.0,271.50,0.2301761
2458897.0,272.50,0.1806944
2458897.0,273.50,0.2081917
2458897.0,274.50,0.1217067
2458897.0,275.50,0.1749214
2458897.0,276.50,0.2441619
2458897.0,277.50,0.2426416
2458897.0,278.50,0.1595648
2458897.0,279.50,0.07439286
2458897.0,280.50,0.08604459
2458897.0,281.50,0.2065371
2458897.0,282.50,0.2907134
2458897.0,283.50,0.3252018
2458897.0,284.50,0.2503907
2458897.0,285.50,0.1252748
2458897.0,286.50,0.3399945
2458897.0,287.50,0.3728324
2458897.0,288.50,0.3074475
2458897.0,289.50,0.4590832
2458897.0,290.50,0.6131036
2458897.0,291.50,0.5704362
2458897.0,292.50,0.4999235
2458897.0,293.50,0.5630965
2458897.0,294.50,0.508872
2458897.0,295.50,0.5688499
2458897.0,296.50,0.5090878
2458897.0,297.50,0.5429957
2458897.0,298.50,0.4014538
2458897.0,299.50,0.5644144
2458897.0,300.50,0.3718083
2458897.0,301.50,0.5071571
2458897.0,302.50,0.4944881
2458897.0,303.50,0.6485003
2458897.0,304.50,0.6106868
2458897.0,305.50,0.6415798
2458897.0,306.50,0.5724045
2458897.0,307.50,0.6615047
2458897.0,308.50,0.6666155
2458897.0,309.50,0.5005441
2458897.0,310.25,0.556038
2458897.0,310.48,0.6017617
2458897.0,310.71,0.6448575
2458897.0,310.95,0.6731628
2458897.0,311.18,0.6897439
2458897.0,311.42,0.6956719
2458897.0,311.65,0.6831733
2458897.0,311.89,0.6657979
2458897.0,312.12,0.6471714
2458897.0,312.36,0.639481
2458897.0,312.60,0.6375569
2458897.0,312.84,0.6441224
2458897.0,313.08,0.6556533
2458897.0,313.32,0.660301
2458897.0,313.56,0.6658879
2458897.0,313.80,0.6681803
2458897.0,314.04,0.6640901
2458897.0,314.28,0.6552643
2458897.0,314.53,0.6473307
2458897.0,314.77,0.6404631
2458897.0,315.02,0.6292335
2458897.0,315.26,0.6169616
2458897.0,315.51,0.6029032
2458897.0,315.75,0.5918914
2458897.0,316.00,0.5923138
2458897.0,316.25,0.6076329
2458897.0,316.50,0.6333282
2458897.0,316.75,0.6598511
2458897.0,317.00,0.6898022
2458897.0,317.25,0.7070568
2458897.0,317.50,0.7099824
2458897.0,317.75,0.703584
2458897.0,318.01,0.6850691
2458897.0,318.26,0.6650925
2458897.0,318.51,0.6556412
2458897.0,318.77,0.6564758
2458897.0,319.02,0.6603846
2458897.0,319.28,0.6709392
2458897.0,319.54,0.6986653
2458897.0,319.80,0.7217541
2458897.0,320.06,0.7366097
2458897.0,320.32,0.7351888
2458897.0,320.58,0.7361979
2458897.0,320.84,0.7309663
2458897.0,321.10,0.7181718
2458897.0,321.36,0.700807
2458897.0,321.62,0.6904811
2458897.0,321.89,0.6800455
2458897.0,322.15,0.66925
2458897.0,322.42,0.6606032
2458897.0,322.69,0.6531848
2458897.0,322.95,0.6497443
2458897.0,323.22,0.6550271
2458897.0,323.49,0.6608996
2458897.0,323.76,0.6770266
2458897.0,324.03,0.6936341
2458897.0,324.30,0.7219113
2458897.0,324.57,0.7480936
2458897.0,324.85,0.7810241
2458897.0,325.12,0.8111315
2458897.0,325.39,0.84255
2458897.0,325.67,0.8800367
2458897.0,325.94,0.9032553
2458897.0,326.22,0.9268694
2458897.0,326.50,0.9388205
2458897.0,326.78,0.9489298
2458897.0,327.06,0.9451983
2458897.0,327.34,0.9347218
2458897.0,327.62,0.9247618
2458897.0,327.90,0.9191288
2458897.0,328.18,0.9185008
2458897.0,328.47,0.9271286
2458897.0,328.75,0.9443964
2458897.0,329.04,0.9731971
2458897.0,329.32,0.993939
2458897.0,329.61,1.007204
2458897.0,329.90,1.015936
2458897.0,330.19,1.012619
2458897.0,330.48,0.9985366
2458897.0,330.77,0.9838275
2458897.0,331.06,0.9652971
2458897.0,331.35,0.9563594
2458897.0,331.64,0.9473526
2458897.0,331.94,0.9430215
2458897.0,332.23,0.935954
2458897.0,332.53,0.9309509
2458897.0,332.83,0.9251573
2458897.0,333.12,0.9212645
2458897.0,333.42,0.9205544
2458897.0,333.72,0.9174477
2458897.0,334.02,0.9233131
2458897.0,334.32,0.9370756
2458897.0,334.63,0.9394345
2458897.0,334.93,0.932217
2458897.0,335.23,0.9241484
2458897.0,335.54,0.9110843
2458897.0,335.85,0.8806192
2458897.0,336.15,0.8528938
2458897.0,336.46,0.8385516
2458897.0,336.77,0.83191
2458897.0,337.08,0.8309792
2458897.0,337.39,0.8400969
2458897.0,337.71,0.8619083
2458897.0,338.02,0.8796741
2458897.0,338.33,0.8968424
2458897.0,338.65,0.9221633
2458897.0,338.96,0.941715
2458897.0,339.28,0.9565854
2458897.0,339.60,0.9697231
2458897.0,339.92,0.9796224
2458897.0,340.24,0.9820471
2458897.0,340.56,0.9791752
2458897.0,340.88,0.9707278
2458897.0,341.21,0.9660822
2458897.0,341.53,0.9628489
2458897.0,341.86,0.966841
2458897.0,342.18,0.9740903
2458897.0,342.51,0.9764187
2458897.0,342.84,0.9677393
2458897.0,343.17,0.9493747
2458897.0,343.50,0.9274736
2458897.0,343.83,0.9007532
2458897.0,344.17,0.8782295
2458897.0,344.50,0.8719484
2458897.0,344.84,0.8737821
2458897.0,345.17,0.8877272
2458897.0,345.51,0.9064743
2458897.0,345.85,0.9182846
2458897.0,346.19,0.9256588
2458897.0,346.53,0.9309057
2458897.0,346.88,0.9300688
2458897.0,347.22,0.9275017
2458897.0,347.56,0.9212181
2458897.0,347.91,0.9124821
2458897.0,348.26,0.9117952
2458897.0,348.60,0.9130696
2458897.0,348.95,0.9227392
2458897.0,349.30,0.9335888
2458897.0,349.66,0.9531103
2458897.0,350.01,0.9729362
2458897.0,350.36,0.9961179
2458897.0,350.72,1.006061
2458897.0,351.08,1.000262
2458897.0,351.43,0.9936581
2458897.0,351.79,0.98546
2458897.0,352.15,0.9785797
2458897.0,352.52,0.97533
2458897.0,352.88,0.9904905
2458897.0,353.24,1.016495
2458897.0,353.61,1.047142
2458897.0,353.98,1.06762
2458897.0,354.34,1.084787
2458897.0,354.71,1.09245
2458897.0,355.08,1.080734
2458897.0,355.46,1.051718
2458897.0,355.83,1.020012
2458897.0,356.20,0.9837542
2458897.0,356.58,0.933807
2458897.0,356.96,0.8840058
2458897.0,357.34,0.8480545
2458897.0,357.72,0.8298087
2458897.0,358.10,0.8224607
2458897.0,358.48,0.8353592
2458897.0,358.86,0.8667879
2458897.0,359.25,0.9080427
2458897.0,359.64,0.9457255
2458897.0,360.03,0.9640401
2458897.0,360.42,0.9686883
2458897.0,360.81,0.9688959
2458897.0,361.20,0.9702335
2458897.0,361.59,0.9636543
2458897.0,361.99,0.964749
2458897.0,362.39,0.9787345
2458897.0,362.79,0.998591
2458897.0,363.19,1.01086
2458897.0,363.59,1.020396
2458897.0,363.99,1.044885
2458897.0,364.39,1.070489
2458897.0,364.80,1.092771
2458897.0,365.21,1.122508
2458897.0,365.62,1.163206
2458897.0,366.03,1.18996
2458897.0,366.44,1.203298
2458897.0,366.85,1.206445
2458897.0,367.27,1.206461
2458897.0,367.69,1.199939
2458897.0,368.10,1.19401
2458897.0,368.52,1.190997
2458897.0,368.95,1.19104
2458897.0,369.37,1.202179
2458897.0,369.79,1.213888
2458897.0,370.22,1.205815
2458897.0,370.65,1.194398
2458897.0,371.08,1.181703
2458897.0,371.51,1.159117
2458897.0,371.94,1.119123
2458897.0,372.38,1.08002
2458897.0,372.81,1.044706
2458897.0,373.25,1.012277
2458897.0,373.69,0.9887899
2458897.0,374.13,0.9801809
2458897.0,374.58,0.9842425
2458897.0,375.02,1.001497
2458897.0,375.47,1.035284
2458897.0,375.92,1.084269
2458897.0,376.37,1.132422
2458897.0,376.82,1.175772
2458897.0,377.28,1.217421
2458897.0,377.73,1.244196
2458897.0,378.19,1.251789
2458897.0,378.65,1.248856
2458897.0,379.11,1.236319
2458897.0,379.57,1.210587
2458897.0,380.04,1.180406
2458897.0,380.51,1.146601
2458897.0,380.98,1.101561
2458897.0,381.45,1.039894
2458897.0,381.92,0.9755253
2458897.0,382.39,0.9225703
2458897.0,382.87,0.8844103
2458897.0,383.35,0.8618526
2458897.0,383.83,0.8635793
2458897.0,384.31,0.8920836
2458897.0,384.80,0.9328245
2458897.0,385.28,0.9630134
2458897.0,385.77,0.985903
2458897.0,386.26,1.001333
2458897.0,386.76,1.00827
2458897.0,387.25,1.015562
2458897.0,387.75,1.026689
2458897.0,388.25,1.048441
2458897.0,388.75,1.082877
2458897.0,389.25,1.127407
2458897.0,389.76,1.172652
2458897.0,390.26,1.201069
2458897.0,390.77,1.197134
2458897.0,391.29,1.167573
2458897.0,391.80,1.115098
2458897.0,392.32,1.048911
2458897.0,392.84,0.9927891
2458897.0,393.36,0.9628453
2458897.0,393.88,0.9609428
2458897.0,394.40,0.9729246
2458897.0,394.93,0.991744
2458897.0,395.46,1.021802
2458897.0,395.99,1.047812
2458897.0,396.53,1.077541
2458897.0,397.07,1.121663
2458897.0,397.61,1.200293
2458897.0,398.15,1.301934
2458897.0,398.69,1.403547
2458897.0,399.24,1.507547
2458897.0,399.79,1.601718
2458897.0,400.34,1.669571
2458897.0,400.89,1.707303
2458897.0,401.45,1.730288
2458897.0,402.01,1.742888
2458897.0,402.57,1.742385
2458897.0,403.13,1.735449
2458897.0,403.70,1.722592
2458897.0,404.27,1.708321
2458897.0,404.84,1.690992
2458897.0,405.41,1.677057
2458897.0,405.99,1.671865
2458897.0,406.57,1.677305
2458897.0,407.15,1.682206
2458897.0,407.74,1.684121
2458897.0,408.33,1.694675
2458897.0,408.92,1.708619
2458897.0,409.51,1.717852
2458897.0,410.11,1.721819
2458897.0,410.70,1.732929
2458897.0,411.31,1.754279
2458897.0,411.91,1.767993
2458897.0,412.52,1.776811
2458897.0,413.13,1.784839
2458897.0,413.74,1.795755
2458897.0,414.36,1.796924
2458897.0,414.98,1.790767
2458897.0,415.60,1.785466
2458897.0,416.22,1.781219
2458897.0,416.85,1.772283
2458897.0,417.48,1.758199
2458897.0,418.11,1.752927
2458897.0,418.75,1.752474
2458897.0,419.39,1.752382
2458897.0,420.04,1.747736
2458897.0,420.68,1.750095
2458897.0,421.33,1.75408
2458897.0,421.98,1.748159
2458897.0,422.64,1.738057
2458897.0,423.30,1.729609
2458897.0,423.96,1.725092
2458897.0,424.63,1.712802
2458897.0,425.30,1.70284
2458897.0,425.97,1.689469
2458897.0,426.65,1.670802
2458897.0,427.32,1.632423
2458897.0,428.01,1.588076
2458897.0,428.69,1.557115
2458897.0,429.38,1.529257
2458897.0,430.08,1.515953
2458897.0,430.77,1.519243
2458897.0,431.47,1.55257
2458897.0,432.18,1.597963
2458897.0,432.89,1.646672
2458897.0,433.60,1.692876
2458897.0,434.31,1.73423
2458897.0,435.03,1.762901
2458897.0,435.75,1.778519
2458897.0,436.48,1.787231
2458897.0,437.21,1.787393
2458897.0,437.94,1.785863
2458897.0,438.68,1.791709
2458897.0,439.42,1.804607
2458897.0,440.17,1.824231
2458897.0,440.92,1.849941
2458897.0,441.67,1.881374
2458897.0,442.43,1.90578
2458897.0,443.19,1.924275
2458897.0,443.96,1.938034
2458897.0,444.73,1.948002
2458897.0,445.50,1.955671
2458897.0,446.28,1.964871
2458897.0,447.06,1.988551
2458897.0,447.85,2.015528
2458897.0,448.64,2.036987
2458897.0,449.43,2.051951
2458897.0,450.23,2.064171
2458897.0,451.04,2.068485
2458897.0,451.85,2.060481
2458897.0,452.66,2.050369
2458897.0,453.48,2.045686
2458897.0,454.30,2.045015
2458897.0,455.13,2.046107
2458897.0,455.96,2.050331
2458897.0,456.80,2.057927
2458897.0,457.64,2.065889
2458897.0,458.48,2.071415
2458897.0,459.33,2.075905
2458897.0,460.19,2.081919
2458897.0,461.05,2.084479
2458897.0,461.92,2.085622
2458897.0,462.79,2.080525
2458897.0,463.66,2.073499
2458897.0,464.54,2.063203
2458897.0,465.43,2.052712
2458897.0,466.32,2.039467
2458897.0,467.22,2.030485
2458897.0,468.12,2.028438
2458897.0,469.03,2.029412
2458897.0,469.94,2.031783
2458897.0,470.86,2.038493
2458897.0,471.78,2.047927
2458897.0,472.71,2.058083
2458897.0,473.64,2.067916
2458897.0,474.58,2.076848
2458897.0,475.53,2.085781
2458897.0,476.48,2.091499
2458897.0,477.44,2.097654
2458897.0,478.40,2.104231
2458897.0,479.37,2.105979
2458897.0,480.34,2.102138
2458897.0,481.33,2.084303
2458897.0,482.31,2.057547
2458897.0,483.31,2.024266
2458897.0,484.30,1.989937
2458897.0,485.31,1.959522
2458897.0,486.32,1.938227
2458897.0,487.34,1.930541
2458897.0,488.37,1.937576
2458897.0,489.40,1.950082
2458897.0,490.43,1.965403
2458897.0,491.48,1.980194
2458897.0,492.53,1.992292
2458897.0,493.59,1.998159
2458897.0,494.65,2.000237
2458897.0,495.72,1.996893
2458897.0,496.80,1.987952
2458897.0,497.89,1.978184
2458897.0,498.98,1.965516
2458897.0,500.08,1.955309
2458897.0,501.19,1.948101
2458897.0,502.30,1.946929
2458897.0,503.42,1.950252
2458897.0,504.55,1.956165
2458897.0,505.69,1.962151
2458897.0,506.83,1.966115
2458897.0,507.99,1.964304
2458897.0,509.14,1.959307
2458897.0,510.31,1.950746
2458897.0,511.49,1.930479
2458897.0,512.67,1.904761
2458897.0,513.86,1.878272
2458897.0,515.06,1.855214
2458897.0,516.27,1.835418
2458897.0,517.49,1.82367
2458897.0,518.71,1.827511
2458897.0,519.94,1.840234
2458897.0,521.18,1.85195
2458897.0,522.43,1.864879
2458897.0,523.69,1.87956
2458897.0,524.96,1.892418
2458897.0,526.24,1.896905
2458897.0,527.52,1.901484
2458897.0,528.82,1.912244
2458897.0,530.12,1.920405
2458897.0,531.44,1.924042
2458897.0,532.76,1.924554
2458897.0,534.09,1.923223
2458897.0,535.43,1.918523
2458897.0,536.79,1.909971
2458897.0,538.15,1.901916
2458897.0,539.52,1.895775
2458897.0,540.90,1.891698
2458897.0,542.29,1.889949
2458897.0,543.69,1.889916
2458897.0,545.11,1.89123
2458897.0,546.53,1.890775
2458897.0,547.96,1.891819
2458897.0,549.41,1.891769
2458897.0,550.86,1.88903
2458897.0,552.33,1.882213
2458897.0,553.80,1.875949
2458897.0,555.29,1.868945
2458897.0,556.79,1.860474
2458897.0,558.30,1.852364
2458897.0,559.82,1.847608
2458897.0,561.36,1.845454
2458897.0,562.90,1.843621
2458897.0,564.46,1.842706
2458897.0,566.03,1.844145
2458897.0,567.61,1.845531
2458897.0,569.21,1.846455
2458897.0,570.81,1.846091
2458897.0,572.43,1.847976
2458897.0,574.06,1.849079
2458897.0,575.71,1.848385
2458897.0,577.37,1.845788
2458897.0,579.04,1.842512
2458897.0,580.72,1.835917
2458897.0,582.42,1.82685
2458897.0,584.13,1.817797
2458897.0,585.86,1.807994
2458897.0,587.59,1.79851
2458897.0,589.35,1.791028
2458897.0,591.11,1.786784
2458897.0,592.90,1.783043
2458897.0,594.69,1.779834
2458897.0,596.50,1.777061
2458897.0,598.33,1.773434
2458897.0,600.17,1.767595
2458897.0,602.03,1.759848
2458897.0,603.90,1.751962
2458897.0,605.78,1.741829
2458897.0,607.69,1.729533
2458897.0,609.60,1.717719
2458897.0,611.54,1.707011
2458897.0,613.49,1.69628
2458897.0,615.46,1.685696
2458897.0,617.44,1.678504
2458897.0,619.44,1.67409
2458897.0,621.46,1.66848
2458897.0,623.49,1.662192
2458897.0,625.54,1.656565
2458897.0,627.61,1.651972
2458897.0,629.70,1.645091
2458897.0,631.81,1.637328
2458897.0,633.93,1.630504
2458897.0,636.07,1.623727
2458897.0,638.23,1.615302
2458897.0,640.41,1.606481
2458897.0,642.61,1.598526
2458897.0,644.82,1.585751
2458897.0,647.06,1.572324
2458897.0,649.31,1.559267
2458897.0,651.59,1.547269
2458897.0,653.88,1.536392
2458897.0,656.20,1.527945
2458897.0,658.53,1.525075
2458897.0,660.89,1.524728
2458897.0,663.27,1.524286
2458897.0,665.66,1.522775
2458897.0,668.08,1.520386
2458897.0,670.52,1.515659
2458897.0,672.99,1.507519
2458897.0,675.47,1.499407
2458897.0,677.98,1.490748
2458897.0,680.50,1.481713
2458897.0,683.06,1.472424
2458897.0,685.63,1.463063
2458897.0,688.23,1.453016
2458897.0,690.85,1.443115
2458897.0,693.49,1.433115
2458897.0,696.16,1.423037
2458897.0,698.85,1.413551
2458897.0,701.56,1.403773
2458897.0,704.30,1.394335
2458897.0,707.07,1.384026
2458897.0,709.85,1.37409
2458897.0,712.67,1.36388
2458897.0,715.51,1.353611
2458897.0,718.37,1.343399
2458897.0,721.26,1.333762
2458897.0,724.18,1.324507
2458897.0,727.12,1.314919
2458897.0,730.09,1.305462
2458897.0,733.08,1.29707
2458897.0,736.10,1.287985
2458897.0,739.15,1.27903
2458897.0,742.22,1.271069
2458897.0,745.33,1.263552
2458897.0,748.46,1.256027
2458897.0,751.61,1.248124
2458897.0,754.80,1.240059
2458897.0,758.01,1.231606
2458897.0,761.26,1.222327
2458897.0,764.53,1.213391
2458897.0,767.83,1.204644
2458897.0,771.15,1.196487
2458897.0,774.51,1.188264
2458897.0,777.90,1.17977
2458897.0,781.31,1.170997
2458897.0,784.76,1.162235
2458897.0,788.23,1.152521
2458897.0,791.73,1.142609
2458897.0,795.27,1.133008
2458897.0,798.83,1.123887
2458897.0,802.42,1.114099
2458897.0,806.05,1.104547
2458897.0,809.70,1.095631
2458897.0,813.39,1.086332
2458897.0,817.10,1.076572
2458897.0,820.85,1.067443
2458897.0,824.62,1.058861
2458897.0,828.43,1.049886
2458897.0,832.26,1.03922
2458897.0,836.13,1.02763
2458897.0,840.03,1.016717
2458897.0,843.96,1.004515
2458897.0,847.92,0.9911561
2458897.0,851.91,0.9797062
2458897.0,855.93,0.9703174
2458897.0,859.99,0.962892
2458897.0,864.07,0.9555701
2458897.0,868.18,0.9497006
2458897.0,872.33,0.9459159
2458897.0,876.50,0.941205
2458897.0,880.71,0.9352636
2458897.0,884.94,0.9295797
2458897.0,889.21,0.9232538
2458897.0,893.50,0.9160969
2458897.0,897.83,0.9081455
2458897.0,902.19,0.8994097
2458897.0,906.57,0.8913544
2458897.0,910.99,0.8835517
2458897.0,915.43,0.8754684
2458897.0,919.91,0.8667837
2458897.0,924.41,0.8588183
2458897.0,928.94,0.8512649
2458897.0,933.50,0.8429476
2458897.0,938.09,0.8344097
2458897.0,942.70,0.8265921
2458897.0,947.35,0.8199171
2458897.0,952.74,0.8071326
2458897.0,957.41,0.8000631
2458897.0,962.11,0.79401
2458897.0,966.83,0.7883884
2458897.0,971.58,0.7823899
2458897.0,976.35,0.7757756
2458897.0,981.15,0.7683033
2458897.0,985.98,0.760875
2458897.0,990.82,0.7531596
2458897.0,995.70,0.7451303
2458897.0,1000.59,0.7376041
2458897.0,1005.51,0.7306374
2458897.0,1010.45,0.7242291
2458897.0,1015.42,0.7174149
2458897.0,1020.41,0.7107827
2458897.0,1025.41,0.7044212
2458897.0,1030.44,0.6978211
2458897.0,1035.49,0.6908369
2458897.0,1040.57,0.6836405
2458897.0,1045.66,0.6763386
2458897.0,1050.77,0.6686126
2458897.0,1055.90,0.6603058
2458897.0,1061.04,0.6519043
2458897.0,1066.21,0.6432666
2458897.0,1071.39,0.6347381
2458897.0,1076.59,0.6270202
2458897.0,1081.81,0.6199141
2458897.0,1087.04,0.6137676
2458897.0,1092.29,0.6081962
2458897.0,1097.55,0.6029165
2458897.0,1102.83,0.5979964
2458897.0,1108.13,0.5928173
2458897.0,1113.43,0.5872958
2458897.0,1118.75,0.5817695
2458897.0,1124.09,0.5760294
2458897.0,1129.43,0.5700856
2458897.0,1134.79,0.5642238
2458897.0,1140.16,0.5583755
2458897.0,1145.53,0.552723
2458897.0,1150.92,0.5467586
2458897.0,1156.32,0.5406406
2458897.0,1161.73,0.5346919
2458897.0,1167.15,0.5287065
2458897.0,1172.57,0.5226235
2458897.0,1178.01,0.516724
2458897.0,1183.45,0.5112926
2458897.0,1188.90,0.5062963
2458897.0,1194.35,0.5014637
2458897.0,1199.82,0.496916
2458897.0,1205.28,0.4929105
2458897.0,1210.76,0.4889801
2458897.0,1216.23,0.485009
2458897.0,1221.72,0.4808852
2458897.0,1227.20,0.4766649
2458897.0,1232.69,0.4722755
2458897.0,1238.19,0.4676443
2458897.0,1243.68,0.4629816
2458897.0,1249.18,0.4580514
2458897.0,1254.68,0.4527919
2458897.0,1260.19,0.4478759
2458897.0,1265.69,0.4431314
2458897.0,1271.20,0.4384576
2458897.0,1276.70,0.4342278
2458897.0,1282.21,0.4304093
2458897.0,1287.72,0.4270514
2458897.0,1293.22,0.423569
2458897.0,1298.73,0.4201107
2458897.0,1304.24,0.4166429
2458897.0,1309.74,0.4131702
2458897.0,1315.24,0.4096046
2458897.0,1320.74,0.4061128
2458897.0,1326.24,0.4026002
2458897.0,1331.74,0.3990995
2458897.0,1337.23,0.3956727
2458897.0,1342.72,0.3920221
2458897.0,1348.21,0.3883345
2458897.0,1353.69,0.3846959
2458897.0,1359.17,0.3811481
2458897.0,1364.64,0.3776397
2458897.0,1370.12,0.3743173
2458897.0,1375.58,0.3710588
2458897.0,1381.04,0.3677451
2458897.0,1386.50,0.3644295
2458897.0,1391.95,0.3610708
2458897.0,1397.40,0.3575549
2458897.0,1402.84,0.3540461
2458897.0,1408.28,0.3503925
2458897.0,1413.71,0.3470237
2458897.0,1419.13,0.3436729
2458897.0,1424.55,0.3402824
2458897.0,1429.96,0.3371368
2458897.0,1435.36,0.334144
2458897.0,1440.76,0.3313953
2458897.0,1446.15,0.3287641
2458897.0,1451.54,0.3260944
2458897.0,1456.91,0.3233726
2458897.0,1462.28,0.320539
2458897.0,1467.64,0.3177145
2458897.0,1473.00,0.3144194
2458897.0,1478.34,0.3112663
2458897.0,1483.68,0.3083612
2458897.0,1489.01,0.3056391
2458897.0,1494.33,0.3031587
2458897.0,1499.65,0.3009881
2458897.0,1504.95,0.299256
2458897.0,1510.25,0.297647
2458897.0,1515.54,0.2958423
2458897.0,1520.82,0.2939838
2458897.0,1526.09,0.2920086
2458897.0,1531.36,0.2895302
2458897.0,1536.61,0.2867601
2458897.0,1541.86,0.2837179
2458897.0,1547.09,0.2801446
2458897.0,1552.32,0.2768038
2458897.0,1557.54,0.2730414
2458897.0,1562.75,0.2693947
2458897.0,1567.95,0.2659976
2458897.0,1573.14,0.2632099
2458897.0,1578.32,0.2607826
2458897.0,1583.49,0.2586774
2458897.0,1588.65,0.2566484
2458897.0,1593.80,0.255074
2458897.0,1598.95,0.2534123
2458897.0,1601.18,0.2524589
2458897.0,1616.86,0.2486508
2458897.0,1632.42,0.2416289
2458897.0,1647.91,0.2347438
2458897.0,1663.31,0.2278343
2458897.0,1678.61,0.2214327
2458897.0,1693.82,0.2155777
2458897.0,1708.93,0.2101621
2458897.0,1723.95,0.2025503
2458897.0,1738.86,0.195472
2458897.0,1753.69,0.1913609
2458897.0,1768.43,0.1863124
2458897.0,1783.07,0.1795259
2458897.0,1797.62,0.1735832
2458897.0,1812.08,0.1689036
2458897.0,1826.44,0.1645844
2458897.0,1840.72,0.1607067
2458897.0,1854.90,0.1559453
2458897.0,1869.00,0.1516078
2458897.0,1883.00,0.1483492
2458897.0,1896.92,0.1462911
2458897.0,1910.75,0.1417743
2458897.0,1924.48,0.1372657
2458897.0,1938.13,0.1336143
